"continent","start_point","random","end_point","diversity"
"North America",2022.1,60,2023.1,1.37201572348065
"Asia",2022.2,60,2023.2,1.48511100649731
"Africa",2022.2,60,2023.2,1.42888208062126
"Europe",2022.2,60,2023.2,1.30665573560116
"North America",2022.2,60,2023.2,1.3420860776473
"Asia",2022.3,60,2023.3,1.38392523365055
"Africa",2022.3,60,2023.3,1.27109395247617
"Europe",2022.3,60,2023.3,1.2530976865822
"North America",2022.3,60,2023.3,1.40586285574447
"Asia",2022.4,60,2023.4,1.3219880366162
"Africa",2022.4,60,2023.4,1.2739713700191
"Europe",2022.4,60,2023.4,1.27953374550182
"North America",2022.4,60,2023.4,1.32684989464603
"Asia",2022.5,60,2023.5,1.46610088599068
"Africa",2022.5,60,2023.5,1.38052882731354
"Europe",2022.5,60,2023.5,1.29704581676799
"North America",2022.5,60,2023.5,1.3762159428399
"Asia",2022.6,60,2023.6,1.34433140016341
"Africa",2022.6,60,2023.6,1.29914555711909
"Europe",2022.6,60,2023.6,1.20849135037387
"North America",2022.6,60,2023.6,1.49079300366361
"Asia",2022.7,60,2023.7,1.40634271132498
"Africa",2022.7,60,2023.7,1.36578527953769
"Europe",2022.7,60,2023.7,1.33729562436844
"North America",2022.7,60,2023.7,1.56399640793208
"Asia",2022.8,60,2023.8,1.45952838866594
"Africa",2022.8,60,2023.8,1.40540415348802
"Europe",2022.8,60,2023.8,1.33661428392743
"North America",2022.8,60,2023.8,1.61268058784811
"Asia",2022.9,60,2023.9,1.36201714796713
"Africa",2022.9,60,2023.9,1.40516378037261
"Europe",2022.9,60,2023.9,1.32354576317902
"North America",2022.9,60,2023.9,1.54207992416218
"Asia",2023,60,2024,1.39162340199669
"Africa",2023,60,2024,1.28932520880345
"Europe",2023,60,2024,1.25621076732272
"North America",2023,60,2024,1.35276592015484
"Asia",2023.1,60,2024.1,1.31509826033782
"Africa",2023.1,60,2024.1,1.31115327097934
"Europe",2023.1,60,2024.1,1.2371917609471
"North America",2023.1,60,2024.1,1.56032416345631
"Asia",2023.2,60,2024.2,1.23247800823108
"Africa",2023.2,60,2024.2,1.08822213112706
"Europe",2023.2,60,2024.2,1.32962713663953
"North America",2023.2,60,2024.2,1.54048329271282
"Asia",2023.3,60,2024.3,1.24625297396419
"Africa",2023.3,60,2024.3,1
"Europe",2023.3,60,2024.3,1.2166935886498
"North America",2023.3,60,2024.3,1.50598983273918
"Asia",2023.4,60,2024.4,1.21093994150608
"Africa",2023.4,60,2024.4,1
"Europe",2023.4,60,2024.4,1.28119816774784
"North America",2023.4,60,2024.4,1.47315238024675
"Asia",2023.5,60,2024.5,1.21093994150608
"Africa",2023.5,60,2024.5,1
"Europe",2023.5,60,2024.5,1.32094098736001
"North America",2023.5,60,2024.5,1.4672099242002
"Asia",2020,61,2021,1.46955192362622
"Africa",2020,61,2021,1.23106518494779
"Europe",2020,61,2021,1.194316554383
"North America",2020,61,2021,NA
"Asia",2020.1,61,2021.1,1.52027127152179
"Africa",2020.1,61,2021.1,1.42044391075964
"Europe",2020.1,61,2021.1,1.32786218089752
"North America",2020.1,61,2021.1,NA
"Asia",2020.2,61,2021.2,1.32218597860187
"Africa",2020.2,61,2021.2,1.42315282054781
"Europe",2020.2,61,2021.2,1.2843233910384
"North America",2020.2,61,2021.2,NA
"Asia",2020.3,61,2021.3,1.48005462872726
"Africa",2020.3,61,2021.3,1.39511659540315
"Europe",2020.3,61,2021.3,1.34938521694853
"North America",2020.3,61,2021.3,NA
"Asia",2020.4,61,2021.4,1.43460154740795
"Africa",2020.4,61,2021.4,1.22179778314378
"Europe",2020.4,61,2021.4,1.23402023468833
"North America",2020.4,61,2021.4,NA
"Asia",2020.5,61,2021.5,1.31006933321268
"Africa",2020.5,61,2021.5,1.2019975125014
"Europe",2020.5,61,2021.5,1.27565275774507
"North America",2020.5,61,2021.5,NA
"Asia",2020.6,61,2021.6,1.43037057277174
"Africa",2020.6,61,2021.6,1.23968103837905
"Europe",2020.6,61,2021.6,1.20408058210598
"North America",2020.6,61,2021.6,NA
"Asia",2020.7,61,2021.7,1.43037057277174
"Africa",2020.7,61,2021.7,1.24212811832916
"Europe",2020.7,61,2021.7,1.22526743640895
"North America",2020.7,61,2021.7,NA
"Asia",2020.8,61,2021.8,1.39328337887928
"Africa",2020.8,61,2021.8,1.12685180322214
"Europe",2020.8,61,2021.8,1.24783644840006
"North America",2020.8,61,2021.8,NA
"Asia",2020.9,61,2021.9,1.29538868456864
"Africa",2020.9,61,2021.9,1.2460526320775
"Europe",2020.9,61,2021.9,1.4129529700124
"North America",2020.9,61,2021.9,NA
"Asia",2021,61,2022,1.4439001362695
"Africa",2021,61,2022,1.24073358549611
"Europe",2021,61,2022,1.45137225907376
"North America",2021,61,2022,NA
"Asia",2021.1,61,2022.1,1.71794208199959
"Africa",2021.1,61,2022.1,1.19494699138609
"Europe",2021.1,61,2022.1,1.42016720918952
"North America",2021.1,61,2022.1,1
"Asia",2021.2,61,2022.2,1.63957537671797
"Africa",2021.2,61,2022.2,1.06176515554641
"Europe",2021.2,61,2022.2,1.38017501637886
"North America",2021.2,61,2022.2,1.25269508420615
"Asia",2021.3,61,2022.3,1.7047718850941
"Africa",2021.3,61,2022.3,1.18668402673128
"Europe",2021.3,61,2022.3,1.36363721408189
"North America",2021.3,61,2022.3,1.44612653917652
"Asia",2021.4,61,2022.4,1.59792877641887
"Africa",2021.4,61,2022.4,1.11673216791099
"Europe",2021.4,61,2022.4,1.31227762941655
"North America",2021.4,61,2022.4,1.48693862279525
"Asia",2021.5,61,2022.5,1.59792877641887
"Africa",2021.5,61,2022.5,1.13127905199886
"Europe",2021.5,61,2022.5,1.35161024508348
"North America",2021.5,61,2022.5,1.49548733261423
"Asia",2021.6,61,2022.6,1.59794735968446
"Africa",2021.6,61,2022.6,1.13000553602289
"Europe",2021.6,61,2022.6,1.35819802992267
"North America",2021.6,61,2022.6,1.49776118997685
"Asia",2021.7,61,2022.7,1.62470551134987
"Africa",2021.7,61,2022.7,1.14425057098999
"Europe",2021.7,61,2022.7,1.35536024285634
"North America",2021.7,61,2022.7,1.50831534435677
"Asia",2021.8,61,2022.8,1.62723161134067
"Africa",2021.8,61,2022.8,1.15004906168136
"Europe",2021.8,61,2022.8,1.35153502662589
"North America",2021.8,61,2022.8,1.51238196395483
"Asia",2021.9,61,2022.9,1.57412517304219
"Africa",2021.9,61,2022.9,1.18472197202627
"Europe",2021.9,61,2022.9,1.33657758483271
"North America",2021.9,61,2022.9,1.6249955350284
"Asia",2022,61,2023,1.45083842411955
"Africa",2022,61,2023,1.25231003633202
"Europe",2022,61,2023,1.2140744739604
"North America",2022,61,2023,1.52457153901751
"Asia",2022.1,61,2023.1,1.45628457372534
"Africa",2022.1,61,2023.1,1.26705806636058
"Europe",2022.1,61,2023.1,1.12119242125987
"North America",2022.1,61,2023.1,1.35875454818872
"Asia",2022.2,61,2023.2,1.25688035004768
"Africa",2022.2,61,2023.2,1.3052077091161
"Europe",2022.2,61,2023.2,1.11416291378603
"North America",2022.2,61,2023.2,1.26898884637771
"Asia",2022.3,61,2023.3,1.4275436634889
"Africa",2022.3,61,2023.3,1.25929284848168
"Europe",2022.3,61,2023.3,1.2376318002323
"North America",2022.3,61,2023.3,1.36944824195284
"Asia",2022.4,61,2023.4,1.39781245079274
"Africa",2022.4,61,2023.4,1.210003241077
"Europe",2022.4,61,2023.4,1.18297760389327
"North America",2022.4,61,2023.4,1.36920383242131
"Asia",2022.5,61,2023.5,1.40191822446072
"Africa",2022.5,61,2023.5,1.21437011562399
"Europe",2022.5,61,2023.5,1.19760914978664
"North America",2022.5,61,2023.5,1.37178955276449
"Asia",2022.6,61,2023.6,1.3681415541282
"Africa",2022.6,61,2023.6,1.49017026626474
"Europe",2022.6,61,2023.6,1.41633143876946
"North America",2022.6,61,2023.6,1.51644541293751
"Asia",2022.7,61,2023.7,1.38461234235672
"Africa",2022.7,61,2023.7,1.49017026626474
"Europe",2022.7,61,2023.7,1.42601870969589
"North America",2022.7,61,2023.7,1.45999555074894
"Asia",2022.8,61,2023.8,1.54198639463167
"Africa",2022.8,61,2023.8,1.38377477961511
"Europe",2022.8,61,2023.8,1.28920967984894
"North America",2022.8,61,2023.8,1.44803401909196
"Asia",2022.9,61,2023.9,1.25972496946107
"Africa",2022.9,61,2023.9,1.38630354056375
"Europe",2022.9,61,2023.9,1.42959936428114
"North America",2022.9,61,2023.9,1.50383231826761
"Asia",2023,61,2024,1.32409308005059
"Africa",2023,61,2024,1.30938043712684
"Europe",2023,61,2024,1.32831236740264
"North America",2023,61,2024,1.37161572241419
"Asia",2023.1,61,2024.1,1.22902805409317
"Africa",2023.1,61,2024.1,1.51197585601265
"Europe",2023.1,61,2024.1,1.33997334566825
"North America",2023.1,61,2024.1,1.56289058421294
"Asia",2023.2,61,2024.2,1.27252219052465
"Africa",2023.2,61,2024.2,1.05063432690004
"Europe",2023.2,61,2024.2,1.32062002800985
"North America",2023.2,61,2024.2,1.47857248153489
"Asia",2023.3,61,2024.3,1.28574086399626
"Africa",2023.3,61,2024.3,1
"Europe",2023.3,61,2024.3,1.32857094005173
"North America",2023.3,61,2024.3,1.44419006391149
"Asia",2023.4,61,2024.4,1.26818004223228
"Africa",2023.4,61,2024.4,1
"Europe",2023.4,61,2024.4,1.34885105453794
"North America",2023.4,61,2024.4,1.42303412416094
"Asia",2023.5,61,2024.5,1.24561617812828
"Africa",2023.5,61,2024.5,1
"Europe",2023.5,61,2024.5,1.38299956014363
"North America",2023.5,61,2024.5,1.42303412416094
"Asia",2020,62,2021,1.47469693194853
"Africa",2020,62,2021,1.01822773974108
"Europe",2020,62,2021,1.12795962432187
"North America",2020,62,2021,NA
"Asia",2020.1,62,2021.1,1.43014755047378
"Africa",2020.1,62,2021.1,1.15447666424385
"Europe",2020.1,62,2021.1,1.10267113907379
"North America",2020.1,62,2021.1,NA
"Asia",2020.2,62,2021.2,1.27651990418458
"Africa",2020.2,62,2021.2,1.08614505424594
"Europe",2020.2,62,2021.2,1.09058598237079
"North America",2020.2,62,2021.2,NA
"Asia",2020.3,62,2021.3,1.42317156613219
"Africa",2020.3,62,2021.3,1.02193608177547
"Europe",2020.3,62,2021.3,1.07865977718828
"North America",2020.3,62,2021.3,NA
"Asia",2020.4,62,2021.4,1.41043712473358
"Africa",2020.4,62,2021.4,1.01529960331463
"Europe",2020.4,62,2021.4,1.06800237179847
"North America",2020.4,62,2021.4,NA
"Asia",2020.5,62,2021.5,1.49588060915169
"Africa",2020.5,62,2021.5,1.21480222010369
"Europe",2020.5,62,2021.5,1.16333845415164
"North America",2020.5,62,2021.5,NA
"Asia",2020.6,62,2021.6,1.49588060915169
"Africa",2020.6,62,2021.6,1.35160111685669
"Europe",2020.6,62,2021.6,1.16561510076894
"North America",2020.6,62,2021.6,NA
"Asia",2020.7,62,2021.7,1.49588060915169
"Africa",2020.7,62,2021.7,1.3572036544899
"Europe",2020.7,62,2021.7,1.17036204286622
"North America",2020.7,62,2021.7,NA
"Asia",2020.8,62,2021.8,1.32187574240807
"Africa",2020.8,62,2021.8,1.1310320215883
"Europe",2020.8,62,2021.8,1.16454045107149
"North America",2020.8,62,2021.8,NA
"Asia",2020.9,62,2021.9,1.43440391656042
"Africa",2020.9,62,2021.9,1.18974107195272
"Europe",2020.9,62,2021.9,1.37386136346226
"North America",2020.9,62,2021.9,NA
"Asia",2021,62,2022,1.49623227119317
"Africa",2021,62,2022,1.19380284193519
"Europe",2021,62,2022,1.36435546356673
"North America",2021,62,2022,1
"Asia",2021.1,62,2022.1,1.64908792592116
"Africa",2021.1,62,2022.1,1.09543481171015
"Europe",2021.1,62,2022.1,1.43947643106206
"North America",2021.1,62,2022.1,1.08452862049747
"Asia",2021.2,62,2022.2,1.77673848927662
"Africa",2021.2,62,2022.2,1.16599727267035
"Europe",2021.2,62,2022.2,1.39197868218687
"North America",2021.2,62,2022.2,1.33547234095234
"Asia",2021.3,62,2022.3,1.67883845078112
"Africa",2021.3,62,2022.3,1.1995795418541
"Europe",2021.3,62,2022.3,1.35335410974783
"North America",2021.3,62,2022.3,1.45784616858981
"Asia",2021.4,62,2022.4,1.60198695023501
"Africa",2021.4,62,2022.4,1.22524547626438
"Europe",2021.4,62,2022.4,1.35471225205077
"North America",2021.4,62,2022.4,1.50320893498653
"Asia",2021.5,62,2022.5,1.60010343895477
"Africa",2021.5,62,2022.5,1.20302031756774
"Europe",2021.5,62,2022.5,1.35637411744737
"North America",2021.5,62,2022.5,1.54502719286687
"Asia",2021.6,62,2022.6,1.40636033577011
"Africa",2021.6,62,2022.6,1.14403959243067
"Europe",2021.6,62,2022.6,1.36759870802811
"North America",2021.6,62,2022.6,1.53800745241994
"Asia",2021.7,62,2022.7,1.46161295941958
"Africa",2021.7,62,2022.7,1.13009712251316
"Europe",2021.7,62,2022.7,1.37322737351265
"North America",2021.7,62,2022.7,1.43734954194456
"Asia",2021.8,62,2022.8,1.43027812775413
"Africa",2021.8,62,2022.8,1.13941781876958
"Europe",2021.8,62,2022.8,1.37155131426186
"North America",2021.8,62,2022.8,1.43787039317581
"Asia",2021.9,62,2022.9,1.71005427659426
"Africa",2021.9,62,2022.9,1.18986631536377
"Europe",2021.9,62,2022.9,1.36733933906107
"North America",2021.9,62,2022.9,1.54167442623106
"Asia",2022,62,2023,1.46177954341826
"Africa",2022,62,2023,1.24073155341955
"Europe",2022,62,2023,1.20162289442146
"North America",2022,62,2023,1.61280922780523
"Asia",2022.1,62,2023.1,1.46072385675853
"Africa",2022.1,62,2023.1,1.45883546771013
"Europe",2022.1,62,2023.1,1.17216009097391
"North America",2022.1,62,2023.1,1.60029098141013
"Asia",2022.2,62,2023.2,1.28819673101859
"Africa",2022.2,62,2023.2,1.3505616540827
"Europe",2022.2,62,2023.2,1.38000196890095
"North America",2022.2,62,2023.2,1.37959861373751
"Asia",2022.3,62,2023.3,1.2547666086087
"Africa",2022.3,62,2023.3,1.41133148732899
"Europe",2022.3,62,2023.3,1.36925181650785
"North America",2022.3,62,2023.3,1.36042546280215
"Asia",2022.4,62,2023.4,1.26304565016103
"Africa",2022.4,62,2023.4,1.4130576033754
"Europe",2022.4,62,2023.4,1.28296762222019
"North America",2022.4,62,2023.4,1.41579626659221
"Asia",2022.5,62,2023.5,1.3534060200553
"Africa",2022.5,62,2023.5,1.35924195394552
"Europe",2022.5,62,2023.5,1.31248352567892
"North America",2022.5,62,2023.5,1.2937436641628
"Asia",2022.6,62,2023.6,1.39185489247499
"Africa",2022.6,62,2023.6,1.17102760945092
"Europe",2022.6,62,2023.6,1.23706813626393
"North America",2022.6,62,2023.6,1.53518884998459
"Asia",2022.7,62,2023.7,1.3965920021087
"Africa",2022.7,62,2023.7,1.17102760945092
"Europe",2022.7,62,2023.7,1.25089008074067
"North America",2022.7,62,2023.7,1.49035392404491
"Asia",2022.8,62,2023.8,1.39704944999762
"Africa",2022.8,62,2023.8,1.15251163728104
"Europe",2022.8,62,2023.8,1.24240728983177
"North America",2022.8,62,2023.8,1.52325414002907
"Asia",2022.9,62,2023.9,1.29596249370426
"Africa",2022.9,62,2023.9,1.46273129128077
"Europe",2022.9,62,2023.9,1.51418757943312
"North America",2022.9,62,2023.9,1.40942626506191
"Asia",2023,62,2024,1.32656966177948
"Africa",2023,62,2024,1.37837870162423
"Europe",2023,62,2024,1.52604809144466
"North America",2023,62,2024,1.36259410573641
"Asia",2023.1,62,2024.1,1.29354343773131
"Africa",2023.1,62,2024.1,1.5524244327649
"Europe",2023.1,62,2024.1,1.47648636892743
"North America",2023.1,62,2024.1,1.39493273308857
"Asia",2023.2,62,2024.2,1.22053021361643
"Africa",2023.2,62,2024.2,1.04901676868378
"Europe",2023.2,62,2024.2,1.33027580064013
"North America",2023.2,62,2024.2,1.37352885390054
"Asia",2023.3,62,2024.3,1.22053021361643
"Africa",2023.3,62,2024.3,1
"Europe",2023.3,62,2024.3,1.34982704503568
"North America",2023.3,62,2024.3,1.3748159205181
"Asia",2023.4,62,2024.4,1.20790405288822
"Africa",2023.4,62,2024.4,1
"Europe",2023.4,62,2024.4,1.41620851656211
"North America",2023.4,62,2024.4,1.36467649916445
"Asia",2023.5,62,2024.5,1.13487045469385
"Africa",2023.5,62,2024.5,1
"Europe",2023.5,62,2024.5,1.44740780278012
"North America",2023.5,62,2024.5,1.3588603906541
"Asia",2020,63,2021,1.57803256212976
"Africa",2020,63,2021,1.14331407131222
"Europe",2020,63,2021,1.17505917785237
"North America",2020,63,2021,NA
"Asia",2020.1,63,2021.1,1.51927335990471
"Africa",2020.1,63,2021.1,1.15780806588913
"Europe",2020.1,63,2021.1,1.14641864249682
"North America",2020.1,63,2021.1,NA
"Asia",2020.2,63,2021.2,1.49962810161124
"Africa",2020.2,63,2021.2,1.19507909662284
"Europe",2020.2,63,2021.2,1.06467991438898
"North America",2020.2,63,2021.2,NA
"Asia",2020.3,63,2021.3,1.1998973229684
"Africa",2020.3,63,2021.3,1.02245590188982
"Europe",2020.3,63,2021.3,1.06387682142602
"North America",2020.3,63,2021.3,NA
"Asia",2020.4,63,2021.4,1.19027294230201
"Africa",2020.4,63,2021.4,1.01566099563545
"Europe",2020.4,63,2021.4,1.06246864120867
"North America",2020.4,63,2021.4,NA
"Asia",2020.5,63,2021.5,1.47918672363863
"Africa",2020.5,63,2021.5,1.16980330506432
"Europe",2020.5,63,2021.5,1.08296624836603
"North America",2020.5,63,2021.5,NA
"Asia",2020.6,63,2021.6,1.47918672363863
"Africa",2020.6,63,2021.6,1.22755051151879
"Europe",2020.6,63,2021.6,1.08296624836603
"North America",2020.6,63,2021.6,NA
"Asia",2020.7,63,2021.7,1.47918672363863
"Africa",2020.7,63,2021.7,1.22426011636966
"Europe",2020.7,63,2021.7,1.09256027351894
"North America",2020.7,63,2021.7,NA
"Asia",2020.8,63,2021.8,1.66274955671156
"Africa",2020.8,63,2021.8,1.24910225036624
"Europe",2020.8,63,2021.8,1.19609874954607
"North America",2020.8,63,2021.8,NA
"Asia",2020.9,63,2021.9,1.68183693243288
"Africa",2020.9,63,2021.9,1.30251828172426
"Europe",2020.9,63,2021.9,1.51553566788941
"North America",2020.9,63,2021.9,NA
"Asia",2021,63,2022,1.52151570395755
"Africa",2021,63,2022,1.20259747665266
"Europe",2021,63,2022,1.37452162358341
"North America",2021,63,2022,1
"Asia",2021.1,63,2022.1,1.67538250899891
"Africa",2021.1,63,2022.1,1.15560376471491
"Europe",2021.1,63,2022.1,1.42796099132173
"North America",2021.1,63,2022.1,1.19129083090335
"Asia",2021.2,63,2022.2,1.70907747012011
"Africa",2021.2,63,2022.2,1.18773265112379
"Europe",2021.2,63,2022.2,1.43657598329869
"North America",2021.2,63,2022.2,1.3639955373012
"Asia",2021.3,63,2022.3,1.75283047275634
"Africa",2021.3,63,2022.3,1.21339120769418
"Europe",2021.3,63,2022.3,1.34305262833134
"North America",2021.3,63,2022.3,1.59296978761851
"Asia",2021.4,63,2022.4,1.65955936851933
"Africa",2021.4,63,2022.4,1.24095793123122
"Europe",2021.4,63,2022.4,1.33677304953858
"North America",2021.4,63,2022.4,1.55498613859806
"Asia",2021.5,63,2022.5,1.64575938811198
"Africa",2021.5,63,2022.5,1.26294340085571
"Europe",2021.5,63,2022.5,1.38047376964812
"North America",2021.5,63,2022.5,1.63630542051046
"Asia",2021.6,63,2022.6,1.63688395593895
"Africa",2021.6,63,2022.6,1.18131939578505
"Europe",2021.6,63,2022.6,1.38695466455293
"North America",2021.6,63,2022.6,1.63850023916994
"Asia",2021.7,63,2022.7,1.65493106653285
"Africa",2021.7,63,2022.7,1.16259730003331
"Europe",2021.7,63,2022.7,1.37960038275006
"North America",2021.7,63,2022.7,1.61818226434264
"Asia",2021.8,63,2022.8,1.65934828294627
"Africa",2021.8,63,2022.8,1.1787090963812
"Europe",2021.8,63,2022.8,1.37130352661867
"North America",2021.8,63,2022.8,1.62386740077697
"Asia",2021.9,63,2022.9,1.33977498734053
"Africa",2021.9,63,2022.9,1.08190948644316
"Europe",2021.9,63,2022.9,1.11644665927385
"North America",2021.9,63,2022.9,1.3436036071604
"Asia",2022,63,2023,1.29670105057985
"Africa",2022,63,2023,1.05625330502615
"Europe",2022,63,2023,1.11124043770246
"North America",2022,63,2023,1.3583691920214
"Asia",2022.1,63,2023.1,1.35524867642983
"Africa",2022.1,63,2023.1,1.18298664625811
"Europe",2022.1,63,2023.1,1.10856691314812
"North America",2022.1,63,2023.1,1.53440997441795
"Asia",2022.2,63,2023.2,1.30869773291468
"Africa",2022.2,63,2023.2,1.19101891210702
"Europe",2022.2,63,2023.2,1.1424610117244
"North America",2022.2,63,2023.2,1.53721092670413
"Asia",2022.3,63,2023.3,1.31479536720961
"Africa",2022.3,63,2023.3,1.42870894413706
"Europe",2022.3,63,2023.3,1.26928979473325
"North America",2022.3,63,2023.3,1.57964690517513
"Asia",2022.4,63,2023.4,1.32045923127111
"Africa",2022.4,63,2023.4,1.43220259314161
"Europe",2022.4,63,2023.4,1.35483339428866
"North America",2022.4,63,2023.4,1.45997167856012
"Asia",2022.5,63,2023.5,1.32045923127111
"Africa",2022.5,63,2023.5,1.43819623965365
"Europe",2022.5,63,2023.5,1.38387500619842
"North America",2022.5,63,2023.5,1.45887610440394
"Asia",2022.6,63,2023.6,1.28096576006482
"Africa",2022.6,63,2023.6,1.44345891140068
"Europe",2022.6,63,2023.6,1.42244289009933
"North America",2022.6,63,2023.6,1.45969814131253
"Asia",2022.7,63,2023.7,1.32048122000727
"Africa",2022.7,63,2023.7,1.44345891140068
"Europe",2022.7,63,2023.7,1.45183910795793
"North America",2022.7,63,2023.7,1.412224551179
"Asia",2022.8,63,2023.8,1.19347771147109
"Africa",2022.8,63,2023.8,1.53220928381163
"Europe",2022.8,63,2023.8,1.4234984452956
"North America",2022.8,63,2023.8,1.55039515945107
"Asia",2022.9,63,2023.9,1.34287875129719
"Africa",2022.9,63,2023.9,1.44914372760985
"Europe",2022.9,63,2023.9,1.53057665960763
"North America",2022.9,63,2023.9,1.42688880224415
"Asia",2023,63,2024,1.2326940342608
"Africa",2023,63,2024,1.43721259190394
"Europe",2023,63,2024,1.52503822773286
"North America",2023,63,2024,1.41437023871884
"Asia",2023.1,63,2024.1,1.23349888539047
"Africa",2023.1,63,2024.1,1.59615528535466
"Europe",2023.1,63,2024.1,1.5179325847692
"North America",2023.1,63,2024.1,1.37782599576486
"Asia",2023.2,63,2024.2,1.23084711510686
"Africa",2023.2,63,2024.2,1.13737260761275
"Europe",2023.2,63,2024.2,1.51992094690337
"North America",2023.2,63,2024.2,1.32639980874922
"Asia",2023.3,63,2024.3,1.19968703631507
"Africa",2023.3,63,2024.3,1
"Europe",2023.3,63,2024.3,1.3650943725881
"North America",2023.3,63,2024.3,1.33429565132337
"Asia",2023.4,63,2024.4,1.17960114908986
"Africa",2023.4,63,2024.4,1
"Europe",2023.4,63,2024.4,1.42356059908163
"North America",2023.4,63,2024.4,1.31334611986255
"Asia",2023.5,63,2024.5,1.17960114908986
"Africa",2023.5,63,2024.5,1
"Europe",2023.5,63,2024.5,1.48599210512866
"North America",2023.5,63,2024.5,1.28138831305425
"Asia",2020,64,2021,1.53200878869873
"Africa",2020,64,2021,1.01699529833115
"Europe",2020,64,2021,1.30590490501136
"North America",2020,64,2021,NA
"Asia",2020.1,64,2021.1,1.51721138271131
"Africa",2020.1,64,2021.1,1.14424658693421
"Europe",2020.1,64,2021.1,1.20511867807474
"North America",2020.1,64,2021.1,NA
"Asia",2020.2,64,2021.2,1.3847299440028
"Africa",2020.2,64,2021.2,1.18995654280566
"Europe",2020.2,64,2021.2,1.16842829522689
"North America",2020.2,64,2021.2,NA
"Asia",2020.3,64,2021.3,1.47262965914438
"Africa",2020.3,64,2021.3,1.15955887184778
"Europe",2020.3,64,2021.3,1.15826349384518
"North America",2020.3,64,2021.3,NA
"Asia",2020.4,64,2021.4,1.41592784168505
"Africa",2020.4,64,2021.4,1.01187436869086
"Europe",2020.4,64,2021.4,1.06042501370646
"North America",2020.4,64,2021.4,NA
"Asia",2020.5,64,2021.5,1.43864034421254
"Africa",2020.5,64,2021.5,1.05134422596101
"Europe",2020.5,64,2021.5,1.11153409017211
"North America",2020.5,64,2021.5,NA
"Asia",2020.6,64,2021.6,1.62110281814978
"Africa",2020.6,64,2021.6,1.23660968206151
"Europe",2020.6,64,2021.6,1.27008550486128
"North America",2020.6,64,2021.6,NA
"Asia",2020.7,64,2021.7,1.62597964012113
"Africa",2020.7,64,2021.7,1.232252859213
"Europe",2020.7,64,2021.7,1.28865998722701
"North America",2020.7,64,2021.7,NA
"Asia",2020.8,64,2021.8,1.49610678682269
"Africa",2020.8,64,2021.8,1.25470973099332
"Europe",2020.8,64,2021.8,1.31129794841356
"North America",2020.8,64,2021.8,NA
"Asia",2020.9,64,2021.9,1.67945081080417
"Africa",2020.9,64,2021.9,1.29859366292622
"Europe",2020.9,64,2021.9,1.53277674742887
"North America",2020.9,64,2021.9,NA
"Asia",2021,64,2022,1.75930881165452
"Africa",2021,64,2022,1.19529747628544
"Europe",2021,64,2022,1.51645287828831
"North America",2021,64,2022,1
"Asia",2021.1,64,2022.1,1.66769695943955
"Africa",2021.1,64,2022.1,1.12392347922209
"Europe",2021.1,64,2022.1,1.39165591467438
"North America",2021.1,64,2022.1,1.04706349706594
"Asia",2021.2,64,2022.2,1.31384385330608
"Africa",2021.2,64,2022.2,1.14655159222619
"Europe",2021.2,64,2022.2,1.34840124095819
"North America",2021.2,64,2022.2,1.26880850349077
"Asia",2021.3,64,2022.3,1.55434094505845
"Africa",2021.3,64,2022.3,1.17572243751032
"Europe",2021.3,64,2022.3,1.30358180616505
"North America",2021.3,64,2022.3,1.54974111473909
"Asia",2021.4,64,2022.4,1.51453266987114
"Africa",2021.4,64,2022.4,1.19989166718818
"Europe",2021.4,64,2022.4,1.31383279637886
"North America",2021.4,64,2022.4,1.68411875574371
"Asia",2021.5,64,2022.5,1.4833328354657
"Africa",2021.5,64,2022.5,1.22983941282005
"Europe",2021.5,64,2022.5,1.35929384412941
"North America",2021.5,64,2022.5,1.60208500732736
"Asia",2021.6,64,2022.6,1.45330328506895
"Africa",2021.6,64,2022.6,1.16337170449073
"Europe",2021.6,64,2022.6,1.35340992314112
"North America",2021.6,64,2022.6,1.65753137100807
"Asia",2021.7,64,2022.7,1.45330328506895
"Africa",2021.7,64,2022.7,1.15327284329748
"Europe",2021.7,64,2022.7,1.38225214974756
"North America",2021.7,64,2022.7,1.56108594234038
"Asia",2021.8,64,2022.8,1.44785253319441
"Africa",2021.8,64,2022.8,1.16568793133125
"Europe",2021.8,64,2022.8,1.39540292857912
"North America",2021.8,64,2022.8,1.53453887391987
"Asia",2021.9,64,2022.9,1.60049173718796
"Africa",2021.9,64,2022.9,1.16461846275615
"Europe",2021.9,64,2022.9,1.39360290954689
"North America",2021.9,64,2022.9,1.5504182935594
"Asia",2022,64,2023,1.36269288283795
"Africa",2022,64,2023,1.12224346137895
"Europe",2022,64,2023,1.08374107372782
"North America",2022,64,2023,1.30493019896543
"Asia",2022.1,64,2023.1,1.32751800378529
"Africa",2022.1,64,2023.1,1.30872731854449
"Europe",2022.1,64,2023.1,1.08725326485837
"North America",2022.1,64,2023.1,1.2571123240873
"Asia",2022.2,64,2023.2,1.33708696876342
"Africa",2022.2,64,2023.2,1.34913091107917
"Europe",2022.2,64,2023.2,1.14009860996846
"North America",2022.2,64,2023.2,1.27494397425389
"Asia",2022.3,64,2023.3,1.47143331057022
"Africa",2022.3,64,2023.3,1.3662924118322
"Europe",2022.3,64,2023.3,1.2644003569221
"North America",2022.3,64,2023.3,1.35654415094131
"Asia",2022.4,64,2023.4,1.47888772226675
"Africa",2022.4,64,2023.4,1.37069796257215
