# BEAST v10.5.0
# Generated Thu Jan 29 15:27:36 GMT 2026 [seed=1769700455800]
# 2344b_global_n8_SRD06_HMC.xml
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	tmrca(H5N8_2019_R7_Africa)	age(H5N8_2019_R7_Africa)	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.nu	CP3.nu	CP1+2.mu	CP3.mu	branchRatesHMC.rate	branchRatesHMC.scale	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
9020000	-6711.171256757746	-137.21324488141653	-6573.95801187633	16.991498458094156	2005.1701453775222	86.3856850920002	3.1911399346957	2018.9705039009207	4.4508783981332325	7.169514844062973	7.586494687037692	0.29942084617875564	0.18415899459849133	0.2528680216508758	0.2635521375718796	0.14945500491628128	1.9722848594027156	0.3526043954915618	0.6473956045084476	0.5289065932373427	1.9421868135253426	0.02439892941103435	7.967870206558735	0.007369965697811719	0.36351116010020934	-0.0537808400447195	-6573.95801187633	0.0	-244.89982773370662
9030000	-6674.425483137538	-108.33507514019196	-6566.090407997346	14.428440276513998	2007.7332035591023	78.38070557565709	3.116347160736653	2019.0452966748796	4.556972499472188	9.743096454067604	7.12867723449605	0.3065280549130894	0.17655428792648256	0.25329507914063326	0.2636225780197972	0.18142463071354104	1.9962556417626622	0.295676635348485	0.7043233646515243	0.4435149530227275	2.112970093954573	0.026277344683929123	8.610045747481674	0.007772565830282607	0.2964392137219543	0.10586025799855468	-6566.090407997346	0.0	-235.67970503361246
9040000	-6697.363915427345	-113.27299914891645	-6584.090916278428	15.736660711118859	2006.4249831244974	92.28666488378347	3.4179239724903234	2018.743719863126	6.544194880644202	8.712419007115521	8.631448430621209	0.3150146086646692	0.18681677384405795	0.2462725322306274	0.2518960852606478	0.16218141348972984	2.338022194412061	0.33378581202530844	0.6662141879747016	0.5006787180379626	1.9986425639241046	0.0237890502124261	9.308815019771536	0.006355692203595035	0.2674215448730565	-0.0053403472116198905	-6584.090916278428	0.0	-262.92730270447066
9050000	-6687.705482116249	-131.62703837431425	-6556.078443741935	19.653533190962037	2002.5081106446544	94.90063309356194	3.189743618733601	2018.9719002168827	5.680692328489746	6.833591829627588	9.09619148522857	0.31926761052713243	0.17188442934722054	0.2484864528954851	0.26036150723016427	0.1247209997972224	1.886494522586332	0.30851063061530154	0.691489369384709	0.4627659459229523	2.074468108154127	0.026421763763552472	9.41598260323748	0.006644160724573087	0.3651421729191235	0.07377545025368512	-6556.078443741935	0.0	-251.2373546820911
9060000	-6716.8081758743965	-134.0329135422911	-6582.775262332106	19.731088897980683	2002.4305549376356	91.05038609541266	3.1657209058975915	2018.9959229297187	5.850557391261515	10.738437721582624	6.334770569380651	0.29957131525410685	0.18576596877681675	0.2504224433265714	0.26424027264250727	0.21806243983370813	1.6843382505843667	0.32679410444248425	0.673205895557527	0.49019115666372637	2.019617686672581	0.026673082138418167	8.16574987607007	0.006944768561258801	0.3150875817039262	-0.08320699150244296	-6582.775262332106	0.0	-239.73541236383528
9070000	-6687.712013716366	-110.09052627856171	-6577.621487437804	17.094297037060937	2005.0673467985555	83.23322774309126	3.1414814410507192	2019.0201623945657	5.0117242292864255	7.306121436319459	8.343582365599458	0.3008111519866353	0.17912421960991143	0.26721404286688505	0.2528505855365705	0.2713929300249837	1.8355020065493473	0.3100342746689027	0.6899657253311084	0.4650514120033541	2.0698971759933253	0.032732915824406336	11.215406179232962	0.007089891292648336	0.2981869327719877	-0.08992802782841884	-6577.621487437804	0.0	-235.27718037986142
9080000	-6676.9379034610665	-112.26039834315992	-6564.677505117907	13.827498587579946	2008.3341452480365	81.62702932710313	3.198746207295323	2018.9628976283211	5.339082561740874	7.8446641732640625	8.693225179122583	0.315442341167063	0.18101372315211567	0.2551824481904934	0.24836148749033007	0.23614274355036938	2.659987864068049	0.32294415023947076	0.6770558497605405	0.48441622535920614	2.0311675492816215	0.023468473776857957	7.203812274003731	0.00782941618825705	0.2643963627404267	-0.015708188440818633	-6564.677505117907	0.0	-246.75603513142994
9090000	-6683.408168189121	-100.41211944142398	-6582.996048747697	14.779857951409408	2007.381785884207	81.5797068014427	3.2966271023607905	2018.8650167332555	5.292694449977275	7.9462601900119525	8.52371411069203	0.29496443285478424	0.1924598010971267	0.2554507406979439	0.2571250253501474	0.26817765997053156	2.75908836249787	0.33824146793056403	0.6617585320694469	0.507362201895846	1.9852755962083406	0.024199606880606496	6.601767589665235	0.008486083424096538	0.25976227680153025	0.02537239158499172	-6582.996048747697	0.0	-241.50762346996274
9100000	-6688.20595914529	-111.89083785770946	-6576.31512128758	15.689926723222925	2006.4717171123934	84.8359321798726	3.117536775654287	2019.044107059962	4.493174055392811	6.112817655464679	7.167969041317986	0.31804869718024054	0.18345501866654362	0.23542721333156805	0.26306907082165004	0.13390797160771836	2.249150147778781	0.2856992201309588	0.7143007798690525	0.4285488301964382	2.1429023396071574	0.031001074090254963	11.172412712005674	0.0075250619776039175	0.32917364558946993	0.0083672452384742	-6576.31512128758	0.0	-238.49890626679883
9110000	-6696.775354776054	-129.14959487509935	-6567.625759900955	15.720216742261439	2006.4414270933548	84.05281292613321	3.1417863919971776	2019.0198574436192	4.724895717955755	5.7581803813251495	9.105227404133137	0.31085977245296464	0.17869945819743135	0.24934000448052618	0.2611007648690801	0.20934967531759266	2.326687900418154	0.34286748551781404	0.6571325144821974	0.5143012282767211	1.9713975434465922	0.026565876056347703	8.614958794359305	0.008360620636757436	0.33012589419002497	-0.038242482916666896	-6567.625759900955	0.0	-242.3832561994045
9120000	-6722.067840595664	-136.3903010030358	-6585.677539592628	16.470835040236388	2005.69080879538	96.24443034975619	3.3464929680242776	2018.8151508675921	6.567323690813172	7.369901012941884	10.603449172184487	0.30990699918232767	0.177748733048449	0.2648863459931992	0.24745792177602652	0.13967887756396416	2.4837861082852366	0.3300390424580733	0.6699609575419381	0.49505856368711	2.0098828726258144	0.023408983799646187	9.777766172356449	0.00638414330618819	0.28640229025408237	-0.14488175321724187	-6585.677539592628	0.0	-268.05841656619583
9130000	-6735.2706656750115	-145.29970578614683	-6589.970959888865	18.609583347572656	2003.5520604880437	102.05744118660557	3.531436515671844	2018.6302073199445	7.100357384451918	8.191203074533878	8.74567928607591	0.30841535071241866	0.19007648277653377	0.24549474001311591	0.256013426497934	0.23236963659592744	1.5973621027788074	0.3572713342402361	0.6427286657597752	0.5359070013603542	1.9281859972793254	0.017158289137657597	6.688924056043853	0.006087848680184017	0.2853610625975152	0.023564781556309537	-6589.970959888865	0.0	-273.1157634952234
9140000	-6709.5728057257365	-131.32634393675607	-6578.24646178898	18.905316837475777	2003.2563269981406	95.45559551809536	3.468275189831496	2018.6933686457849	6.0166207839240995	7.2813199396138195	6.460379602937056	0.30879570730838135	0.18363006956051992	0.24729012217625307	0.26028410095484816	0.16792445575548812	2.840564794102926	0.35145035346646886	0.6485496465335425	0.5271755301997033	1.9456489396006276	0.02123676782532094	8.423352354337748	0.006109126610176129	0.29149451983728386	-0.054695947611851474	-6578.24646178898	0.0	-254.88572974421027
9150000	-6691.984399121902	-103.17279692432675	-6588.811602197576	15.359504174476841	2006.8021396611396	87.18127231327678	3.539368804422568	2018.6222750311938	5.467255647449029	7.49833140786384	8.095766759786855	0.3123265135205855	0.18222682608131335	0.24427009320865334	0.2611765671894502	0.18158701644560854	3.0368043719737456	0.3324621222003235	0.6675378777996881	0.4986931833004853	2.002613633399064	0.016854336572783277	5.202148605443367	0.0070957657622036235	0.247549227539142	0.04881773586531236	-6588.811602197576	0.0	-252.82116890996667
9160000	-6700.334128217325	-115.42211746422848	-6584.912010753096	17.206532082081402	2004.955111753535	90.53516992020815	3.2416512415828973	2018.9199925940334	5.66398896370095	8.331567915104117	8.15422332551919	0.31285447228784163	0.1916165371417613	0.24436763070161888	0.2511613598687804	0.2061722445416332	2.9387221799377734	0.3187622204912787	0.6812377795087328	0.47814333073691806	2.0437133385261985	0.02361401480132492	8.459404436793093	0.006791291266542783	0.2758778317828231	0.12287814069016204	-6584.912010753096	0.0	-249.12676671427602
9170000	-6681.558341512059	-101.16693391682861	-6580.391407595231	15.10663542228513	2007.0550084133313	78.18502129509055	3.2300784440840338	2018.9315653915323	4.794846514345185	6.607243186092015	8.753167717353415	0.3127433843443259	0.1753461622191916	0.24626782742210512	0.2656426260143795	0.1545023402095152	2.103152163470642	0.3051079476027607	0.6948920523972508	0.4576619214041411	2.0846761571917525	0.022919787549288657	7.243527255968323	0.007730272831190887	0.2784165860525119	0.1508335904706244	-6580.391407595231	0.0	-231.1905760503202
9180000	-6708.579973418823	-124.51366394764693	-6584.066309471176	12.509053296125504	2009.6525905394908	76.19721926387471	3.3259903727634823	2018.8356534628529	3.8443038367528826	6.720084286367439	9.074072271102192	0.317937598339202	0.16502083228657755	0.24846805690262622	0.2685735124715964	0.13260181918330044	2.420236089612116	0.30729835433292896	0.6927016456670821	0.46094753149939344	2.0781049370012465	0.02581150516798228	7.458619344432285	0.008380057465072536	0.314849393909571	-0.050206015624585536	-6584.066309471176	0.0	-242.47533749354977
9190000	-6701.524446761138	-109.69892309497179	-6591.825523666166	11.507000182121311	2010.654643653495	74.39389345439702	3.0694971276759406	2019.0921467079404	4.633162209296182	5.713344556905843	8.889497222148592	0.3146934602198698	0.1955563962522149	0.24367990304426332	0.24607024048365414	0.19868289539961376	2.036459442122294	0.32510495484466506	0.6748950451553467	0.4876574322669976	2.02468513546604	0.02575003819828245	7.298371423817521	0.008369417663005174	0.28710466845933263	-0.02376120636596247	-6591.825523666166	0.0	-233.58446084899128
9200000	-6725.319185342718	-133.98797590128737	-6591.3312094414305	12.677750632610376	2009.483893203006	78.13321459569875	3.0357193093476407	2019.1259245262688	4.052818660867499	6.12016631473258	7.559601212365826	0.29335839569402006	0.1823928213534215	0.2553226923375759	0.2689260906149848	0.18609888264221447	4.469698400427244	0.3195447848440741	0.6804552151559374	0.47931717726611117	2.0413656454678124	0.024565799740991576	8.060813867492305	0.008067790857619099	0.3433473469650283	-0.06431756263802631	-6591.3312094414305	0.0	-238.92829210218576
9210000	-6684.84486329989	-107.76331159928772	-6577.081551700602	14.52974792872255	2007.6318959068938	79.17625017843004	3.299723206380513	2018.8619206292358	4.715787000975542	6.801647512500015	9.148776242721203	0.3120224538896127	0.17666454953022007	0.24176384375478843	0.269549152825381	0.18532627234678245	2.064806447807545	0.31853607552424246	0.6814639244757692	0.4778041132863637	2.0443917734273076	0.03118613809313129	9.897609224515074	0.007956598432402135	0.3537177052429854	0.02629252341205761	-6577.081551700602	0.0	-231.93575613783054
9220000	-6699.205631224633	-115.26635419592296	-6583.93927702871	15.327958330966556	2006.8336855046498	81.48037066773047	3.2668902878308868	2018.8947535477855	4.965792860191456	7.7330324787623885	9.327984177535004	0.3036174702898791	0.19020784443689565	0.258528003024356	0.24764668224887132	0.1994299059609174	1.6439707369948708	0.31169229211094945	0.6883077078890623	0.46753843816642415	2.064923123667187	0.024006521780732145	7.637358196063352	0.007837442749614064	0.3030801877055854	-0.056717314478493305	-6583.93927702871	0.0	-240.11357589472323
9230000	-6696.866857173884	-101.66632001027537	-6595.200537163608	17.507222709711794	2004.6544211259045	86.87058891499679	3.2348422172540343	2018.9268016183623	4.9171524716169595	6.547774894072554	9.328711580031005	0.3153395417640307	0.18785609512026735	0.2387233526397412	0.2580810104759629	0.09639287548606404	2.1540504953888244	0.27026986735141584	0.7297301326485955	0.40540480102712373	2.1891903979457865	0.02874864188272669	9.34540260096388	0.007495978122962661	0.29958310874542227	-0.07656699357485824	-6595.200537163608	0.0	-237.04359660920272
9240000	-6705.385220276176	-112.98604312619234	-6592.399177149984	16.96341474196826	2005.198229093648	85.58999189100075	3.169049234862313	2018.992594600754	5.178894578596194	7.287904971178409	8.742420847609841	0.31164971994980223	0.17747523354329306	0.2578279784553578	0.253047068051549	0.2074101737231196	2.8313691124797526	0.28073804758509563	0.719261952414916	0.42110707137764347	2.1577858572447477	0.023584417891509064	7.660284097033867	0.006896252865633585	0.29362859004427494	0.056358828093899124	-6592.399177149984	0.0	-238.67941704358074
9250000	-6711.522805230292	-126.19382891578859	-6585.328976314503	14.905035238706303	2007.2566085969102	85.29572574349125	3.5122004339327146	2018.6494434016836	5.538031133839101	9.75671654222458	7.565834089013345	0.30978771719497644	0.20558380166240245	0.23842703961266376	0.2462014415299595	0.2017481262089427	1.8498931450953997	0.30737565488671964	0.6926243451132913	0.46106348233007943	2.077873035339874	0.023892973005121356	8.013072381073966	0.00711660615273746	0.30642715003204757	-0.10320649920303851	-6585.328976314503	0.0	-246.70941381608313
9260000	-6703.747523681394	-111.39268488182796	-6592.354838799566	17.555009164541765	2004.6066346710745	96.45071060063229	3.133718638672812	2019.0279251969434	5.108179415296214	7.056093581351258	7.51074752932451	0.31568083197066016	0.18541725964218134	0.24089072173646053	0.2580111866507001	0.19417815938829538	1.877101811474878	0.3405319978874269	0.6594680021125838	0.5107979968311404	1.9784040063377515	0.025812616760787055	9.243001043223375	0.00700824321958103	0.2872038988692042	0.006387452085528801	-6592.354838799566	0.0	-260.02695392717925
9270000	-6687.434537550267	-122.2200256778671	-6565.2145118724	17.55625907218322	2004.6053847634332	86.95900668521797	3.1888314344346833	2018.9728124011817	4.016066343862086	6.838978116480131	8.215635342831783	0.30064155171428153	0.1728718479913394	0.2533540532251637	0.2731325470692175	0.17466887780524495	2.143571132592298	0.35364916262952056	0.6463508373704904	0.5304737439442808	1.9390525121114712	0.028500239025224222	10.248373236327522	0.006662387764045017	0.32405686681182605	-0.06992155394787057	-6565.2145118724	0.0	-239.6143970360104
9280000	-6666.27949220029	-116.2606923937584	-6550.018799806532	14.457048667500136	2007.7045951681162	82.77230101092835	3.250906781938613	2018.9107370536778	4.575631035503334	6.0866860471056	9.416107265370846	0.29980923080968164	0.19001590153283954	0.24599330507823963	0.2641815625792413	0.22443187158628303	2.5444350064755783	0.32902085130268127	0.6709791486973296	0.4935312769540219	2.0129374460919887	0.030326409589282184	10.898960971763104	0.007374564538055994	0.31413367383319163	0.08148425452908833	-6550.018799806532	0.0	-247.4488431892779
9290000	-6710.462031850533	-138.86018257378646	-6571.601849276747	16.87963174389707	2005.2820120917193	91.9936504695476	3.1742294630515215	2018.987414372565	5.824422992033321	8.409981900618302	7.892117289106201	0.3049952015833219	0.18899658710881678	0.2585224925958347	0.24748571871202873	0.2102547928232917	1.5997675736212527	0.3268888072247687	0.6731111927752418	0.4903332108371531	2.0193335783257256	0.02338846453877952	9.515721035927047	0.006564893063243742	0.4084502998726037	-0.04644544563585469	-6571.601849276747	0.0	-252.0588144866458
9300000	-6702.552673781162	-111.63970227247108	-6590.912971508691	17.715597540201543	2004.4460462954148	87.17028446370627	3.121483167543418	2019.040160668073	4.730180253410043	6.058272915327866	7.927985963530351	0.31089652540399043	0.16962238990752054	0.2556995125206636	0.2637815721678276	0.18489441156293407	1.895932339668397	0.3169733485142824	0.6830266514857279	0.4754600227714236	2.049079954457184	0.03412119787256714	11.672792817211345	0.00703437386532626	0.3061830214491754	0.0013007505419317911	-6590.912971508691	0.0	-237.37932011483989
9310000	-6720.641859283228	-139.59634688728937	-6581.045512395938	15.38410511532659	2006.7775387202898	85.68161641504106	3.3155312203818075	2018.8461126152345	4.609404254997081	7.863784090758668	9.553920116277938	0.31042789214295036	0.17922562173645026	0.253520504204916	0.25682598191568556	0.19161799750071826	2.615666410656578	0.3338219508135822	0.6661780491864283	0.5007329262203732	1.998534147559285	0.020968556882602473	6.8175934061541055	0.007219956113917467	0.3399110211560159	-8.825519024605098E-4	-6581.045512395938	0.0	-251.81950986511637
9320000	-6674.800617285904	-91.07620136549133	-6583.724415920413	15.121804609740105	2007.0398392258762	75.47980928693451	3.15947105376601	2019.0021727818503	3.8336462491945804	8.217444934517692	9.163883748050782	0.2971049958750362	0.17987676411405312	0.26681196798795603	0.2562062720229568	0.17181663591518856	2.5225255605267094	0.30751397458736657	0.6924860254126431	0.4612709618810499	2.0774580762379293	0.022326456608869043	5.9474295526207	0.008533358293637697	0.25661326858445566	0.0372874795946391	-6583.724415920413	0.0	-222.63236177409078
9330000	-6674.938310345641	-98.40485018737036	-6576.533460158271	12.90386058024746	2009.2577832553688	73.42425166156754	3.127821770556047	2019.0338220650603	4.014989874908908	7.175778403555789	7.866935876058547	0.32379262347758553	0.17836547589633256	0.23958274437493612	0.2582591562511479	0.13063897772052196	2.017204508288304	0.3404528907435501	0.6595471092564594	0.5106793361153252	1.9786413277693784	0.022714919170490313	6.524695193130666	0.008457119748754816	0.27958011763780555	9.473766724755686E-5	-6576.533460158271	0.0	-232.51278607465395
9340000	-6722.443203323612	-114.15832570300884	-6608.284877620603	14.860262481173532	2007.3013813544428	82.06538401800623	3.0335689746163292	2019.128074861	4.389343195154833	6.104991570753362	8.064827020790382	0.3101663499333219	0.16901714360707565	0.254654673259945	0.26616183319965947	0.30672653118944465	2.306059713813381	0.314431484107797	0.6855685158922125	0.47164722616169547	2.0567055476766374	0.018900402888133758	5.465148925163047	0.007807865833722191	0.2669472990503766	0.0455567142487704	-6608.284877620603	0.0	-240.6669001399078
9350000	-6696.865045538813	-131.3061187791802	-6565.558926759633	15.861903087861467	2006.2997407477549	86.09557820986912	3.266125922088554	2018.8955179135278	5.029811796011639	7.387474743165385	8.296930528391078	0.316908034311318	0.1848317245254303	0.24614149672346727	0.2521187444397865	0.20275195257945852	2.416420507082608	0.2842690759885751	0.7157309240114347	0.42640361398286264	2.147192772034304	0.02416483509774245	7.352633045134411	0.008156090687847674	0.3241808313202514	-0.005162164428624286	-6565.558926759633	0.0	-244.3009352532024
9360000	-6706.657559809671	-123.2214345922155	-6583.436125217455	16.37825449803824	2005.7833893375782	86.99563942881682	3.2630637420556705	2018.8985800935607	5.791532239924828	6.945083347628433	7.098288338441953	0.3172715113877141	0.17400185522054437	0.24205660890738823	0.26667002448435523	0.23474110567876966	1.596308985889068	0.34770201747936386	0.6522979825206459	0.5215530262190458	1.9568939475619376	0.023164116883989245	7.066004085130831	0.007157550823484185	0.27850524570430013	-0.030492083948242574	-6583.436125217455	0.0	-249.51410857423335
9370000	-6726.7449309797485	-123.6657026399534	-6603.079228339795	14.080023841355578	2008.0816199942608	81.76001981421584	3.0423238565307553	2019.1193199790855	5.043232321666787	7.427011137784949	7.190213000397302	0.31630408923449893	0.17702128178148166	0.25115506551312705	0.25551956347089416	0.12351503810401815	2.513334341271767	0.31966845038909175	0.6803315496109172	0.4795026755836376	2.0409946488327515	0.02596357758648035	8.666298478104235	0.007255054376037656	0.31489572075992883	-0.11901384713707673	-6603.079228339795	0.0	-243.56971045255335
9380000	-6739.455353277146	-139.53452457720581	-6599.92082869994	16.222127264101868	2005.9395165715146	90.85063844898663	3.15890140817899	2019.0027424274374	5.43660171297025	9.819886099638659	7.784771873030407	0.3133895027138164	0.1712714232632387	0.2510881833829126	0.2642508906400342	0.1899292788222985	2.0869664375822623	0.33428856348791347	0.6657114365120957	0.5014328452318702	1.9971343095362872	0.022093291379446555	7.981648194070898	0.00716252346804424	0.32842194523578805	-0.062007747014614194	-6599.92082869994	0.0	-256.09602952961836
9390000	-6680.985846425086	-112.80080907095652	-6568.185037354129	13.767899844384019	2008.3937439912324	82.14646501117504	3.1003046070952864	2019.061339228521	5.637970665757878	8.534268026564071	8.587836462082192	0.3049002005155713	0.18155973101493617	0.2719493886864585	0.24159067978303583	0.21674654243492072	2.1816786707934472	0.3362250932479334	0.6637749067520757	0.5043376398719002	1.9913247202562272	0.030264596267375682	10.138170398437538	0.007856545611104935	0.3133340566229719	-0.10074784316074371	-6568.185037354129	0.0	-247.8768499847898
9400000	-6682.913401136257	-106.87018307631854	-6576.043218059938	14.139709700933157	2008.0219341346833	78.05891071886755	3.1070537503433884	2019.054590085273	5.0164620537159825	6.369658382142584	9.153738816887133	0.3211186964742862	0.19254822341486413	0.24127162954873219	0.24506145056211925	0.1190809277366207	2.873890269407171	0.2840352152436531	0.715964784756356	0.42605282286547963	2.1478943542690683	0.025159994738992348	9.00536602521916	0.006910703882744141	0.3022015481156208	0.02557802805575238	-6576.043218059938	0.0	-236.92005418808586
9410000	-6694.542773778194	-119.19595762116076	-6575.346816157033	15.482020648103404	2006.679623187513	80.86492996798422	3.243143358787303	2018.918500476829	5.509649341627596	7.0725854536983395	7.536301975587511	0.3082086192095108	0.1856402231876631	0.2567800241898071	0.2493711334130207	0.2123294359186225	2.207481970483018	0.32916033257655114	0.6708396674234582	0.49374049886482674	2.0125190022703747	0.02162395280413694	6.276183012794892	0.008173359173319428	0.2750108332682449	-0.0904030600975223	-6575.346816157033	0.0	-240.75234540277094
9420000	-6704.531816585754	-108.66726702000423	-6595.86454956575	16.066669131949617	2006.0949747036668	84.2417675037309	3.064678161286842	2019.0969656743296	4.297802994424638	7.1102334400966445	8.954303553842797	0.2980674732274285	0.17915082889693884	0.25288406698226057	0.2698976308933739	0.24204527068327894	1.867921459950002	0.34634600267935883	0.6536539973206503	0.5195190040190383	1.960961991961951	0.019175256670544875	5.260455373972604	0.007658264645892696	0.24752287866594552	-0.01826318432671878	-6595.86454956575	0.0	-239.44004785850584
9430000	-6686.146548165005	-107.20340662747219	-6578.943141537533	17.61780010814092	2004.5438437274754	88.24708667237786	3.185813763738365	2018.975830071878	4.539281016597741	7.442186039385787	6.682859272744684	0.3016489195591103	0.19256021670193482	0.2527239793375729	0.25306688440138386	0.14109183799112676	2.014977118234882	0.31765317792239744	0.6823468220776119	0.47647976688359617	2.0470404662328354	0.016521830428951122	4.825291352110892	0.007214394006226764	0.2726133311151462	-0.042136825911928834	-6578.943141537533	0.0	-240.74279786712577
9440000	-6678.45477609388	-115.19863013726186	-6563.256145956619	15.514151976892677	2006.6474918587237	87.63753183553288	3.114557276272054	2019.0470865593443	5.302410275261737	6.638977684751524	7.480507726577124	0.31516448973718736	0.1815962881111623	0.2487808249281658	0.25445839722348634	0.16136666235359842	1.948088691669917	0.29587816990963806	0.7041218300903713	0.4438172548644571	2.112365490271114	0.025931830553796893	9.103888148033501	0.0072049001897300565	0.32239984395323035	-0.03526373212197291	-6563.256145956619	0.0	-248.8786211283628
9450000	-6722.5774212478755	-131.89105782372053	-6590.6863634241545	15.929652389155441	2006.2319914464608	85.89424752131877	3.3216076932576697	2018.8400361423587	5.123331198225121	5.746526604435712	7.5035951439768285	0.3066510975531423	0.16529623649107197	0.2846061188345881	0.24344654712119945	0.11592318126587885	3.2767487883129265	0.32329523759283474	0.6767047624071746	0.4849428563892521	2.0301142872215237	0.0195865579640663	6.093267580688099	0.007013279161743158	0.3452985972961745	-0.013055587618269844	-6590.6863634241545	0.0	-246.45136375424082
9460000	-6685.186997649135	-111.75128704741007	-6573.435710601725	18.163232520615434	2003.998411315001	85.65234960917658	3.089472084971214	2019.072171750645	4.0601044180835135	6.910164234258591	10.253056116241858	0.3149397894145046	0.17955335911822393	0.24126977684854178	0.2642370746187314	0.22890285896029058	3.015247379442864	0.2868415806231356	0.713158419376874	0.4302623709347034	2.139475258130622	0.019939014585328332	5.606188979838405	0.007464124664686861	0.2779673279489822	-0.02276822225709497	-6573.435710601725	0.0	-235.94227325971116
9470000	-6695.368836943342	-124.25750595713737	-6571.111330986205	16.961917132691223	2005.199726702925	88.88020335933297	3.306056716383563	2018.8555871192327	5.3234135013336354	7.66065336218615	8.076742940413206	0.31508712476532874	0.17850816244697132	0.23302774819073283	0.273376964596969	0.23232672731150394	1.8880922548985632	0.32195038941450377	0.6780496105855064	0.4829255841217557	2.0341488317565193	0.01945926463288429	6.380701410180427	0.007077802963010705	0.28791280381850126	0.023619909342861678	-6571.111330986205	0.0	-249.30213862652514
9480000	-6683.986102532456	-116.93846756281093	-6567.0476349696455	15.875679400176109	2006.2859644354403	85.29195522615206	3.0852818939885682	2019.0763619416277	5.180938836081613	6.309712529833959	7.613436509562135	0.3224749392505344	0.16802045374260952	0.24328377845319465	0.26622082855366336	0.20112331895734584	1.7582250362568699	0.34188507712997523	0.658114922870035	0.5128276156949628	1.9743447686101052	0.022196471516468506	6.742461926233774	0.007818853870582716	0.32703715607551176	-0.05645197048206481	-6567.0476349696455	0.0	-245.37260021362232
9490000	-6715.988427973828	-108.57475150486906	-6607.413676468959	13.0328743255896	2009.1287695100268	82.46362610485457	3.7129246505455744	2018.4487191850708	6.471837958083299	6.275479543061196	10.010313010009533	0.28617234027005284	0.18404317289640043	0.25933882881428727	0.2704456580192613	0.17897075751324962	2.477318699848949	0.3136528777464204	0.6863471222535898	0.4704793166196306	2.0590413667607694	0.019501133798590434	6.313440802712823	0.0074734568147151155	0.23650370020991332	0.2124969131135171	-6607.413676468959	0.0	-252.5244105779549
9500000	-6694.221928476773	-103.47319998068613	-6590.748728496087	16.02211157775376	2006.1395322578626	81.03915457521224	3.1213237411959547	2019.0403200944204	4.517027200233495	5.546629923388905	9.011333659734337	0.31172202541298455	0.1787921554715777	0.2498628291877878	0.25962298992765176	0.18012146139931973	2.078672067623405	0.29955265035384515	0.7004473496461651	0.4493289755307677	2.1013420489384953	0.01797447646698959	4.796719221811067	0.007685284217312336	0.24341272821069324	0.09081176548302619	-6590.748728496087	0.0	-231.71966265162436
9510000	-6672.2357627431875	-101.5529846125381	-6570.682778130649	20.80131926767902	2001.3603245679374	94.44558131880018	3.120616077443504	2019.041027758173	5.876949017003123	6.3070419568277	6.712878289217102	0.30757699579059267	0.17973679456550465	0.2558311318933609	0.2568550777505436	0.19810243790334484	2.0270132768876254	0.3060341373077739	0.6939658626922363	0.4590512059616608	2.0818975880767088	0.025849439772205357	8.505401852540398	0.007037339411286948	0.27467588350323685	0.03518708451173638	-6570.682778130649	0.0	-247.69446163921762
9520000	-6691.944080978824	-113.21567382234674	-6578.728407156477	14.995591115464356	2007.166052720152	75.16481022857779	3.2907006727735406	2018.8709431628429	4.348590256385267	7.685364683954334	8.15940370653543	0.30235344843371104	0.19405755140634123	0.24878460092816904	0.2548043992317805	0.10238244883675514	2.1347402813648904	0.31104246467881497	0.6889575353211949	0.4665636970182224	2.0668726059635847	0.027283092039273954	7.910568322313373	0.008490242140278928	0.314164267944189	-0.17426282010397492	-6578.728407156477	0.0	-224.77269037284952
9530000	-6704.544071528477	-115.43509594016949	-6589.108975588308	13.416085592641215	2008.7455582429752	80.69027245710167	3.1657023427199675	2018.9959414928965	4.604281075775877	9.464686901127761	8.192512160671283	0.31775838127330436	0.17757314632669616	0.2425854093810017	0.2620830630189996	0.1876333321534894	2.5573095635728165	0.3351242664990851	0.6648757335009243	0.5026863997486277	1.994627200502773	0.022867954630535064	6.8585660783513465	0.007870876695749483	0.277369346040873	-0.04975473984296664	-6589.108975588308	0.0	-242.76066773159198
9540000	-6695.069443397808	-106.1304805968123	-6588.938962800996	15.396240962276048	2006.7654028733402	82.51775019804047	3.141976202483858	2019.0196676331325	4.975705667941382	7.0242439122196165	9.748355049646966	0.2990092287645571	0.1642392376201872	0.2579864940218233	0.2787650395934341	0.16767526088507026	1.8634974220144718	0.36118076461381876	0.6388192353861911	0.5417711469207281	1.9164577061585732	0.02319539601588141	7.367883991585447	0.00758492130584555	0.2814494019213839	-0.07328565515726095	-6588.938962800996	0.0	-239.9814606419808
9550000	-6701.929843175132	-120.69336651268638	-6581.236476662446	17.13987077096621	2005.0217730646502	87.20038108562846	3.2323211371939413	2018.9293226984223	4.605519508381482	7.636036304622006	8.115803473295196	0.3089044448664893	0.17788752263770727	0.2610698241191009	0.2521382083767042	0.1978519496095229	2.55310879179394	0.32318663915661033	0.6768133608433993	0.48477995873491553	2.030440082530198	0.031222234921829142	9.957256058936386	0.007339337497198627	0.3160030078476107	0.19967407607366072	-6581.236476662446	0.0	-243.30385306289563
