key,cluster_profile,segment,Ntips_with_Rcode,AncNode,NCladetips,evoRate,evoRate_95lower,evoRate_95upper,TMRCA,relative.depth,youngestTip.time,persist.time,Lat_MRCA,Lon_MRCA,collection_regionname,host_simplifiedhost,virus_subtype,prob_collection_regionname,prob_host_simplifiedhost,prob_virus_subtype,mean_branch_velocity,weighted_branch_velocity,original_diff_coeff,weighted_diff_coeff,count_cross_species,count_to_mammal,col2,group2,Length_Between_First_Last_Sample,median_galliformes-domestic,median_other-bird,median_anseriformes-wild,median_galliformes-wild,median_environment,median_mammal,median_charadriiformes-wild,median_human,median_anseriformes-domestic,max_galliformes-domestic,max_other-bird,max_anseriformes-wild,max_galliformes-wild,max_environment,max_mammal,max_charadriiformes-wild,max_human,max_anseriformes-domestic,sum_galliformes-domestic,sum_other-bird,sum_anseriformes-wild,sum_galliformes-wild,sum_environment,sum_mammal,sum_charadriiformes-wild,sum_human,sum_anseriformes-domestic
pb2_32213212,3_2_2_1_3_2_1_2,pb2,6,1226,88,0.003270755,3.99876e-4,0.026028845,2020.033098,0.21600777,2021.164384,1.131285187,54.20101936,44.08734395,central asia,anseriformes-wild,H5N8,0.75192480799999994,0.96230377,0.99910009,3197.336,3197.336,52122.29,52122.29,NA,NA,#66b1cc,major,0.538,0.13531716808602745,0.1225422487738328,0.23490270261323687,NA,NA,NA,NA,NA,NA,0.13531716808602923,0.1225422487738328,0.3702198706992661,NA,NA,NA,NA,NA,NA,0.3855572856887264,0.1225422487738328,1.411339569409204,NA,NA,NA,NA,NA,NA
pb2_32211512,3_2_2_1_1_5_1_2,pb2,4,1244,5,0.00565101,6.13164e-4,0.037643319,2021.012297,0.165487801,2021.509589,0.497291588,55.52297289,13.21821556,northern europe,anseriformes-wild,H5N5,0.99620038,0.815618438,1,232.6424,213.2312,875.0472,841.2384,NA,NA,#ccc399,minor,0.376,0.07004850629080472,0.07483680008236071,0.3275878148234632,NA,NA,NA,NA,NA,NA,0.07004850629080472,0.07483680008236071,0.6968586433113568,NA,NA,NA,NA,NA,NA,0.07004850629080472,0.07483680008236071,1.598713650433858,NA,NA,NA,NA,NA,NA
pb2_32211212,3_2_2_1_1_2_1_2,pb2,1,1246,2,0.003190325,3.47354e-4,0.025151489,2021.218566,0.155094195,2021.260274,0.041708421,55.99311855,13.79051932,northern europe,anseriformes-wild,H5N5,0.999837134,0.539739414,0.973127036,NA,NA,NA,NA,NA,NA,#CEC964,minor,0,NA,0.04069720342538829,0.20414947988395585,NA,NA,NA,NA,NA,NA,NA,0.04069720342538829,0.20414947988395585,NA,NA,NA,NA,NA,NA,NA,0.04069720342538829,0.20414947988395585,NA,NA,NA,NA,NA,NA
pb2_31215512,3_1_2_1_5_5_1_2,pb2,2,1248,2,0.011139054,0.00178301,0.040938835,2021.018314,0.165139628,2022.054795,1.036480601,56.78854046,15.62510665,northern europe,galliformes-domestic,H5N5,0.98960104,0.95160484,1,1127.744,101.2405,15163.82,1361.296,NA,NA,#cca399,major,1.014,0.7352148076949367,NA,NA,NA,NA,NA,NA,NA,NA,1.2420641227634572,NA,NA,NA,NA,NA,NA,NA,NA,1.4704296153898735,NA,NA,NA,NA,NA,NA,NA,NA
pb2_311213212,3_1_12_1_3_2_1_2,pb2,1,1276,2,0.00386246,3.37814e-4,0.026368107,2020.840364,0.174104256,2021.057534,0.217170365,51.51878725,16.81689732,western europe,galliformes-domestic,H5N8,1,0.942704863,1,NA,NA,NA,NA,NA,NA,#C8C96D,minor,0,0.2728185110195387,NA,NA,NA,NA,NA,NA,NA,NA,0.2728185110195387,NA,NA,NA,NA,NA,NA,NA,NA,0.2728185110195387,NA,NA,NA,NA,NA,NA,NA,NA
pb2_312111112,3_1_2_1_11_1_1_2,pb2,1,1287,2,0.006933939,7.25049e-4,0.033072146,2020.78051,0.177323577,2020.833333,0.052823523,52.79840536,10.02744284,western europe,anseriformes-wild,H5N8,0.99950005,0.98750125,0.99970003,NA,NA,NA,NA,NA,NA,#CAC96B,minor,0,NA,NA,0.15379127954196292,NA,NA,NA,0.05400485811417255,NA,NA,NA,NA,0.15379127954196292,NA,NA,NA,0.05400485811417255,NA,NA,NA,NA,0.15379127954196292,NA,NA,NA,0.05400485811417255,NA,NA
pb2_323132212,3_2_3_1_3_22_1_2,pb2,1,1289,5,0.003869207,4.43046e-4,0.032547853,2020.748142,0.178914152,2020.863388,0.115245706,53.83945527,2.513814837,northern europe,anseriformes-wild,H5N8,0.867368421,1,1,NA,NA,NA,NA,NA,NA,#D3CA5C,minor,0,NA,NA,0.11219752584342936,NA,NA,NA,NA,NA,NA,NA,NA,0.11219752584342936,NA,NA,NA,NA,NA,NA,NA,NA,0.11219752584342936,NA,NA,NA,NA,NA,NA
pb2_31213212,3_1_2_1_3_2_1_2,pb2,6,1295,6,0.006456403,0.001114254,0.028839605,2020.794067,0.176613922,2021.383562,0.589494623,56.59647299,21.49640181,northern europe,anseriformes-wild,H5N8,0.98960104,0.651834817,1,1367.152,1331.496,81126.9,94432.77,NA,NA,#cc9366,minor,0.258,0.21480798399531056,0.21409902825947924,0.5712278629964906,NA,NA,NA,0.1966763044718931,NA,NA,0.23293966351872797,0.359446287611938,0.7342206658876957,NA,NA,NA,0.1966763044718931,NA,NA,0.4296159679906211,0.4281980565189585,3.5974090088104873,NA,NA,NA,0.1966763044718931,NA,NA
pb2_32323312,3_2_3_2_3_3_1_2,pb2,1,1316,3,0.003464416,3.34654e-4,0.03456091,2016.977928,0.373490138,2020.770492,3.792563982,50.77719278,24.84128701,western europe,anseriformes-wild,H5N8,0.548716533,0.689483853,1,NA,NA,NA,NA,NA,NA,#DACA50,minor,0,NA,NA,3.909039299663407,NA,NA,NA,NA,NA,NA,NA,NA,3.909039299663407,NA,NA,NA,NA,NA,NA,NA,NA,3.909039299663407,NA,NA,NA,NA,NA,NA
pb2_21419111,2_1_4_1_9_1_1_1,pb2,1,1323,2,0.003486447,0.001654492,0.006760024,2022.314779,0.099741255,2022.509589,0.194809822,50.13829656,3.863075033,western europe,anseriformes-wild,H5N1,0.928307169,0.916808319,0.97280272,NA,NA,NA,NA,NA,NA,#33cca9,minor,0,NA,NA,5.449623894554838,NA,NA,NA,NA,NA,NA,NA,NA,5.449623894554838,NA,NA,NA,NA,NA,NA,NA,NA,5.449623894554838,NA,NA,NA,NA,NA,NA
pb2_21111151,2_1_1_1_1_1_5_1,pb2,1,1330,2,0.003900495,4.52791e-4,0.028659404,2021.783325,0.125982527,2021.879452,0.096127232,44.51251634,17.75992514,southern europe,anseriformes-wild,H5N1,1,0.989949749,1,NA,NA,NA,NA,NA,NA,#a4cc66,minor,0,NA,NA,0.18518659353068223,NA,NA,NA,NA,NA,NA,NA,NA,0.18518659353068223,NA,NA,NA,NA,NA,NA,NA,NA,0.18518659353068223,NA,NA,NA,NA,NA,NA
pb2_181211111,18_1_2_1_1_1_1_1,pb2,7,1332,12,0.005242247,8.7845e-4,0.024241008,2023.539687,0.035658449,2023.734247,0.194559422,55.02872433,-2.766010525,northern europe,galliformes-wild,H5N1,0.99570043,0.741025897,1,407.4383,436.9167,1999.215,2306.497,NA,NA,#cc7466,minor,0.055,NA,NA,NA,0.14107044735323626,NA,NA,NA,NA,NA,NA,NA,NA,0.1410704473532398,NA,NA,NA,NA,NA,NA,NA,NA,0.8767492528397618,NA,NA,NA,NA,NA
pb2_189211111,18_9_2_1_1_1_1_1,pb2,5,1336,8,0.003688842,3.77084e-4,0.030204501,2023.584083,0.032195582,2023.805479,0.221396098,55.54487284,-3.319325874,northern europe,galliformes-wild,H5N1,1,0.765740741,1,NA,NA,NA,NA,NA,NA,#cc66a9,minor,0.12,0.09591500140114384,NA,NA,0.7253017684215557,NA,NA,NA,NA,NA,0.1262163534226559,NA,NA,0.8076825054058077,NA,NA,NA,NA,NA,0.3680778255106141,NA,NA,3.604581276860944,NA,NA,NA,NA,NA
pb2_1862114111,18_6_2_1_14_1_1_1,pb2,1,1331,13,0.002707791,5.8534e-4,0.020510015,2022.969409,0.067804601,2023.843836,0.87442641,52.76540756,3.373546035,western europe,other-bird,H5N1,0.497650235,0.421357864,1,NA,NA,NA,NA,NA,NA,#99ccbc,minor,0,NA,2.495732000354554,NA,NA,NA,NA,NA,NA,NA,NA,2.495732000354554,NA,NA,NA,NA,NA,NA,NA,NA,2.495732000354554,NA,NA,NA,NA,NA,NA,NA
pb2_211111612,2_1_1_1_1_16_1_2,pb2,3,1347,3,0.006176599,8.50337e-4,0.033089862,2020.642438,0.184613935,2020.718579,0.076140759,54.90215183,79.75346024,central asia,galliformes-domestic,H5N8,1,0.99580042,1,518.6116,538.8082,3211.807,4330.276,NA,NA,#cc99a7,minor,0,0.5842038095804352,NA,NA,NA,NA,NA,NA,NA,NA,0.5842038095804369,NA,NA,NA,NA,NA,NA,NA,NA,1.7526114287413073,NA,NA,NA,NA,NA,NA,NA,NA
pb2_211110111,2_1_1_1_10_1_1_1,pb2,11,1355,63,0.006729271,5.51248e-4,0.030720719,2021.395932,0.145143232,2022.136986,0.741053984,54.03970889,25.87794653,western europe,anseriformes-wild,H5N1,0.97920208,0.99990001,1,1051.191,1250.436,70607.79,91299.14,NA,NA,#cc9e99,minor,0.178,0.33110544950912235,0.16528895749662276,0.08063364665667816,NA,NA,NA,0.22919588831295679,NA,0.2972099270790718,0.33110544950912235,0.28797213855608206,0.1806940461090285,NA,NA,NA,0.30329151103059626,NA,0.2972099270790718,0.33110544950912235,1.0298167949892676,0.4000904717664415,NA,NA,NA,0.810181268462125,NA,0.2972099270790718
pb2_21119111,2_1_1_1_9_1_1_1,pb2,2,1396,3,0.004421835,4.86268e-4,0.03083487,2021.840595,0.122268741,2022.090411,0.249816317,52.66527182,14.61779716,eastern europe,anseriformes-wild,H5N1,0.96472468,0.998402163,1,NA,NA,NA,NA,NA,NA,#cc7e66,minor,0.054,NA,NA,0.27004255357853957,NA,NA,NA,NA,NA,NA,NA,NA,0.2974398138525647,NA,NA,NA,NA,NA,NA,NA,NA,0.5400851071570791,NA,NA,NA,NA,NA,NA
pb2_26119111,2_6_1_1_9_1_1_1,pb2,1,1397,2,0.004035035,4.26077e-4,0.024471067,2021.866041,0.120434208,2022.063014,0.19697278,52.44965407,15.34119956,eastern europe,anseriformes-wild,H5N1,0.977431488,0.998925309,1,NA,NA,NA,NA,NA,NA,#a199cc,minor,0,NA,NA,0.22076628171019053,NA,NA,NA,NA,NA,NA,NA,NA,0.22076628171019053,NA,NA,NA,NA,NA,NA,NA,NA,0.22076628171019053,NA,NA,NA,NA,NA,NA
pb2_241111111,24_1_1_1_1_1_1_1,pb2,1,1426,6,0.003480577,4.23057e-4,0.031460507,2021.319733,0.149207124,2021.843836,0.52410228699999994,52.96317997,41.41770529,northern europe,anseriformes-wild,H5N1,0.595505618,0.95505618,1,NA,NA,NA,NA,NA,NA,#cc33b2,minor,0,NA,NA,0.5298508770340362,NA,NA,NA,NA,NA,NA,NA,NA,0.5298508770340362,NA,NA,NA,NA,NA,NA,NA,NA,0.5298508770340362,NA,NA,NA,NA,NA,NA
pb2_1215211312,1_2_15_2_1_13_1_2,pb2,4,1454,5,0.003028713,7.7348e-4,0.018475984,2018.330289,0.307748482,2020.420765,2.090476017,42.90756327,24.10625506,eastern europe,galliformes-domestic,H5N8,0.907809219,0.913508649,1,45.45151,44.81493,23.57739,23.24717,NA,NA,#66cc7c,major,1.188,2.4136270499412875,NA,0.49883344273663083,NA,NA,NA,NA,NA,NA,3.5823372827432536,NA,0.49883344273663083,NA,NA,NA,NA,NA,NA,10.305206907638754,NA,0.49883344273663083,NA,NA,NA,NA,NA,NA
pb2_141311111,14_1_3_1_1_1_1_1,pb2,10,1464,10,0.003942119,9.1306e-4,0.013402129,2022.391928,0.094123645,2023.175342,0.783414168,50.54738087,4.711782952,western europe,anseriformes-wild,H5N1,0.98570143,0.9540046,1,1196.263,1112.855,76052.71,107275.4,NA,NA,#b699cc,minor,0.345,0.25486612889592486,0.529930598911676,1.4414102035563623,NA,NA,NA,0.30716489992919804,NA,0.03329488366179589,0.2551101054087468,0.529930598911676,1.5908830644799234,NA,NA,NA,0.30716489992919804,NA,0.03329488366179589,0.7098736478323016,0.529930598911676,14.29021045008056,NA,NA,NA,0.30716489992919804,NA,0.03329488366179589
pb2_146111115,14_6_1_1_1_1_1_5,pb2,18,1473,20,0.005531995,4.98111e-4,0.039566577,2021.567595,0.136714834,2023.991781,2.424185513,44.5393213,13.41519743,southern europe,anseriformes-wild,H5N1,0.720286885,0.514651639,1,3342.611,1743.81,243793.1,241585.2,NA,NA,#99ccb2,major,2.17,1.4314985558797844,0.2609385964001536,0.7334036142491609,0.09589804774709876,NA,NA,NA,NA,NA,2.424649240811142,0.28033774191681005,1.0265460057453577,0.09589804774709876,NA,NA,NA,NA,NA,16.183567154651136,0.5218771928003072,14.24634872191688,0.09589804774709876,NA,NA,NA,NA,NA
pb2_141111111,14_1_1_1_1_1_1_1,pb2,6,1492,6,0.006211156,0.001400981,0.024917798,2021.454777,0.142702221,2022.084932,0.63015401,57.6939019,13.50073175,northern europe,anseriformes-wild,H5N1,0.520547945,0.665733427,1,2786.352,2218.293,251047.8,264162.1,NA,NA,#6691cc,minor,0.337,0.08509390184266152,0.06901620936679898,0.8721603568571306,0.05611224707731832,NA,0.4318965740158518,NA,NA,NA,0.08509390184266152,0.09491027264611596,0.9936692934165928,0.0604363675959938,NA,0.4318965740158518,NA,NA,NA,0.08509390184266152,0.13803241873359795,5.301617686821084,0.11222449415463664,NA,0.4318965740158518,NA,NA,NA
pb2_141119111,14_1_1_1_9_1_1_1,pb2,1,1460,38,0.003314189,4.08901e-4,0.023195588,2020.636739,0.187473372,2021.975342,1.338603908,51.25620104,3.327693732,western europe,anseriformes-wild,H5N1,0.579689901,0.598407599,0.817851655,NA,NA,NA,NA,NA,NA,#9bcc33,minor,0,NA,NA,1.826502954657496,NA,NA,NA,NA,NA,NA,NA,NA,1.826502954657496,NA,NA,NA,NA,NA,NA,NA,NA,1.826502954657496,NA,NA,NA,NA,NA,NA
pb2_14131142412,14_1_3_1_14_24_1_2,pb2,1,1459,39,0.001102357,3.19557e-4,0.005624025,2020.15104,0.212864548,2021.084932,0.933891925,51.11695113,3.574469701,western europe,anseriformes-wild,H5N1,0.424457554,0.650434957,0.620837916,NA,NA,NA,NA,NA,NA,#aacc99,minor,0,NA,NA,6.457823597079942,NA,NA,NA,NA,NA,NA,NA,NA,6.457823597079942,NA,NA,NA,NA,NA,NA,NA,NA,6.457823597079942,NA,NA,NA,NA,NA,NA
pb2_111319115,11_1_3_1_9_1_1_5,pb2,6,1501,6,0.004058779,0.001926254,0.007751012,2021.729386,0.129039284,2022.164384,0.434997827,50.9355976,17.4312574,eastern europe,other-bird,H5N1,0.99740026,0.775722428,1,746.0354,842.5799,19581.41,36337.78,NA,NA,#cc3333,minor,0.257,NA,4.351369398694732,0.2804453763096513,NA,NA,NA,NA,NA,NA,NA,4.406163919242811,0.28679580214547684,NA,NA,NA,NA,NA,NA,NA,26.062394132700053,0.5608907526193025,NA,NA,NA,NA,NA,NA
ha_725213312,7_2_5_2_13_3_1_2,ha,1,141,2,0.004686651,0.001021461,0.017182669,2016.65465,0.923072905,2019.506849,2.852199448,44.43160552,97.68811932,central asia,anseriformes-wild,H5N8,0.696605744,0.693211488,1,NA,NA,NA,NA,NA,NA,#E0BD24,minor,0,NA,NA,0.2141531405408248,2.85129350428799,NA,NA,NA,NA,NA,NA,NA,0.2141531405408248,2.85129350428799,NA,NA,NA,NA,NA,NA,NA,0.2141531405408248,2.85129350428799,NA,NA,NA,NA,NA
ha_72529312,7_2_5_2_9_3_1_2,ha,4,144,4,0.004175382,0.001512302,0.012586536,2018.921492,0.646626979,2019.158904,0.237412597,11.35654774,10.91800035,western africa,galliformes-domestic,H5N8,0.998777914,0.885234974,1,1407.152,1506.51,69379.09,102223.6,NA,NA,#cb99cc,minor,0.101,2.315056152380728,NA,0.1235659666344988,NA,NA,NA,NA,NA,NA,2.434373382273278,NA,0.1235659666345006,NA,NA,NA,NA,NA,NA,9.3615944725365,NA,0.24713193326899763,NA,NA,NA,NA,NA,NA
ha_142112317115,14_2_11_2_3_17_1_15,ha,1,155,2,0.004766808,7.8795e-4,0.018875987,2016.740706,0.911706138,2019.493151,2.752445183,46.68310548,13.54433897,western europe,galliformes-domestic,H5N8,0.721099434,0.970493129,1,NA,NA,NA,NA,NA,NA,#66cc67,minor,0,0.04562463196220534,NA,2.772513325446406,NA,NA,NA,NA,NA,NA,0.04562463196220534,NA,2.772513325446406,NA,NA,NA,NA,NA,NA,0.04562463196220534,NA,2.772513325446406,NA,NA,NA,NA,NA,NA
ha_32323322,3_2_3_2_3_3_2_2,ha,8,159,12,0.005317592,0.001262336,0.024675059,2017.772929,0.786175706,2019.306849,1.533919879,32.6150056,26.83808138,northern africa,galliformes-domestic,H5N8,0.995889346,0.873125208,1,415.4322,351.8818,1278.48,1419.501,NA,NA,#a466cc,minor,0.189,1.785339769043128,NA,1.1169634210512331,NA,NA,NA,NA,NA,NA,1.9743808649335504,NA,1.1169634210512331,NA,NA,NA,NA,NA,NA,13.35479582718422,NA,1.1169634210512331,NA,NA,NA,NA,NA,NA
ha_12323322,1_2_3_2_3_3_2_2,ha,4,167,4,0.004863023,0.001286353,0.021446285,2019.065492,0.628557117,2019.139726,0.074234326,26.66956899,29.74122565,northern africa,anseriformes-wild,H5N8,1,0.998444617,1,265.7001,282.0591,836.7393,957.3652,NA,NA,#6fcc66,minor,0,NA,NA,1.1388812292703134,NA,NA,NA,NA,NA,NA,NA,NA,1.1388812292703134,NA,NA,NA,NA,NA,NA,NA,NA,4.555524917081254,NA,NA,NA,NA,NA,NA
ha_32313242,3_2_3_1_3_2_4_2,ha,1,173,2,0.005892211,0.001420849,0.022047048,2019.123496,0.620633558,2019.139726,0.016229559,26.5444498,29.80413317,northern africa,galliformes-domestic,H5N8,1,0.999666704,1,NA,NA,NA,NA,NA,NA,#D9CA52,minor,0,0.20995643524225116,NA,NA,NA,NA,NA,NA,NA,NA,0.20995643524225116,NA,NA,NA,NA,NA,NA,NA,NA,0.20995643524225116,NA,NA,NA,NA,NA,NA,NA,NA
ha_32313222,3_2_3_1_3_2_2_2,ha,1,176,94,0.004605337,9.29085e-4,0.021850429,2019.122651,0.619615945,2020.122951,1.000299546,25.59666217,28.46884733,northern africa,galliformes-domestic,H5N8,0.999836601,0.639705882,1,NA,NA,NA,NA,NA,NA,#D7CA55,minor,0,1.1236185451067096,NA,NA,NA,NA,NA,NA,NA,NA,1.1236185451067096,NA,NA,NA,NA,NA,NA,NA,NA,1.1236185451067096,NA,NA,NA,NA,NA,NA,NA,NA
ha_211112861,2_1_1_1_1_28_6_1,ha,1,213,3,0.00509168,9.60358e-4,0.031786418,2021.903886,0.28022091,2021.989041,0.085155515,9.478308162,8.870546935,western africa,galliformes-domestic,H5N1,1,0.999546537,0.999886634,NA,NA,NA,NA,NA,NA,#5bcc33,minor,0,0.18071279907661,NA,NA,NA,NA,NA,NA,NA,NA,0.18071279907661,NA,NA,NA,NA,NA,NA,NA,NA,0.18071279907661,NA,NA,NA,NA,NA,NA,NA,NA
ha_171111111,17_1_1_1_1_1_1_1,ha,7,226,7,0.004005363,6.84405e-4,0.015389881,2022.661297,0.190136628,2023.120548,0.459251364,13.98590215,6.127174211,western africa,galliformes-domestic,H5N1,1,0.993111876,1,1959.818,1366.006,89145.76,71376.95,NA,NA,#ccad33,minor,0.17,0.9561770251213382,NA,0.0921831036057883,0.1761423504547457,NA,NA,NA,NA,NA,1.038368805943196,NA,0.15422454223541937,0.1761423504547457,NA,NA,NA,NA,NA,6.836840207223622,NA,0.1843662072115766,0.1761423504547457,NA,NA,NA,NA,NA
ha_211711111,2_1_17_1_1_1_1_1,ha,5,238,5,0.004980711,7.35789e-4,0.019674896,2021.555104,0.322831351,2022.20274,0.647635488,12.56249667,-2.468473795,western africa,galliformes-domestic,H5N1,1,0.759964231,1,544.1299,622.7847,18870.32,54777.86,NA,NA,#33cc89,minor,0.271,1.1204927900656676,0.3755826541869558,NA,NA,NA,NA,NA,NA,NA,1.1204927900656785,0.3755826541869558,NA,NA,NA,NA,NA,NA,NA,4.955648419429168,0.3755826541869558,NA,NA,NA,NA,NA,NA,NA
ha_222313212,22_2_3_1_3_2_1_2,ha,3,267,3,0.005362592,0.001912481,0.016535397,2021.287297,0.358036309,2022.049315,0.762017987,26.05482132,28.68975121,northern africa,anseriformes-wild,H5N8,0.999000111,0.959893345,1,194.3464,169.9194,2833.78,4641.445,NA,NA,#cc3392,minor,0.15,NA,NA,2.379489527140258,NA,NA,NA,NA,NA,NA,NA,NA,2.4370237737156675,NA,NA,NA,NA,NA,NA,NA,NA,7.102852143064885,NA,NA,NA,NA,NA,NA
ha_23132321521314,23_13_23_2_15_21_3_14,ha,1,485,484,NA,NA,NA,2017.661396,1.022714304,2019.241096,1.579700276,35.18038665,63.16665541,southern asia,other-bird,H5N8,0.463153091,0.523613963,0.798083504,NA,NA,NA,NA,NA,NA,#b966cc,minor,0,NA,1.5562642764729722,NA,NA,NA,NA,NA,NA,NA,NA,1.5562642764729722,NA,NA,NA,NA,NA,NA,NA,NA,1.5562642764729722,NA,NA,NA,NA,NA,NA,NA
ha_26111111,2_6_1_1_1_1_1_1,ha,2,495,56,0.005516075,8.57746e-4,0.034963415,2020.974941,0.497161078,2021.380822,0.405880815,37.72676832,87.02739626,eastern asia,anseriformes-wild,H5N1,0.988112432,0.981890901,0.988223531,NA,NA,NA,NA,NA,NA,#ccc899,minor,0,NA,NA,0.8070344289009574,NA,NA,NA,NA,NA,NA,NA,NA,0.807034428900959,NA,NA,NA,NA,NA,NA,NA,NA,1.614068857801915,NA,NA,NA,NA,NA,NA
ha_1411216111,14_1_12_1_6_1_1_1,ha,1,505,2,0.007354727,6.45916e-4,0.048597092,2021.863201,0.362371325,2021.972603,0.109402186,33.74197356,119.0935763,eastern asia,anseriformes-wild,H5N1,1,0.993174061,1,NA,NA,NA,NA,NA,NA,#ccc966,minor,0,NA,NA,0.08076147508479181,NA,0.11247748719417272,NA,NA,NA,NA,NA,NA,0.08076147508479181,NA,0.11247748719417272,NA,NA,NA,NA,NA,NA,0.08076147508479181,NA,0.11247748719417272,NA,NA,NA,NA
ha_29116111,2_9_1_1_6_1_1_1,ha,1,506,2,0.006176231,6.01573e-4,0.058735545,2021.815785,0.369760233,2023.369863,1.554077531,31.02006843,120.3831084,eastern asia,anseriformes-wild,H5N1,1,0.999072786,1,NA,NA,NA,NA,NA,NA,#cc99c1,minor,0,1.5526772463108325,NA,0.03782198994085029,NA,NA,NA,NA,NA,NA,1.5526772463108325,NA,0.03782198994085029,NA,NA,NA,NA,NA,NA,1.5526772463108325,NA,0.03782198994085029,NA,NA,NA,NA,NA,NA
ha_21116111,2_1_1_1_6_1_1_1,ha,12,507,35,0.007607588,8.13333e-4,0.048594425,2021.552706,0.409138055,2022.263014,0.71030727,35.36480225,120.0975959,eastern asia,anseriformes-wild,H5N1,1,1,1,1535.69,1027.89,25959.06,30395.12,NA,NA,#b4cc99,minor,0.271,0.17062255326346332,0.04181566582544782,0.3726581592720288,0.11695566600185092,NA,NA,NA,NA,NA,0.3714054127951001,0.04181566582544782,0.548389965201507,0.11695566600185092,NA,NA,NA,NA,NA,1.1246509568742105,0.04181566582544782,2.4109724623632016,0.11695566600185092,NA,NA,NA,NA,NA
ha_1981118919,19_8_11_1_8_9_1_9,ha,9,489,368,0.005772226,6.14684e-4,0.03683056,2020.290071,0.602222309,2022.156164,1.866092911,44.49458691,52.67868635,central asia,anseriformes-wild,H5N8,0.987890234,0.962781913,1,579.5829,754.9095,10447.6,23058.08,NA,NA,#4bcc33,major,0.624,0.17664038101181825,NA,0.21679529116829332,NA,0.6908137035083068,NA,NA,0.2564400350404381,NA,0.3381261992448499,NA,0.9592238445980747,NA,0.7092128646728484,NA,NA,0.8594538097367259,NA,0.7138335908212858,NA,2.8154822832887114,NA,2.7632548140332287,NA,NA,1.1275258115260915,NA
ha_26116116,2_6_1_1_6_1_1_6,ha,1,522,2,0.007395255,0.001067071,0.038362492,2022.873507,0.209950811,2023.117808,0.244301667,35.54666392,133.1839421,eastern asia,galliformes-domestic,H5N1,1,0.770581047,1,NA,NA,NA,NA,NA,NA,#334fcc,minor,0,0.3789226448543266,NA,0.2414445351574459,NA,NA,NA,NA,NA,NA,0.3789226448543266,NA,0.2414445351574459,NA,NA,NA,NA,NA,NA,0.3789226448543266,NA,0.2414445351574459,NA,NA,NA,NA,NA,NA
ha_211151118,2_1_1_1_5_1_1_18,ha,1,524,2,0.007317277,9.2696e-4,0.048595425,2022.632623,0.24578035,2022.879452,0.246828647,36.0611575,137.8650013,eastern asia,galliformes-domestic,H5N1,1,0.641967067,1,NA,NA,NA,NA,NA,NA,#66cc91,minor,0,0.4548903570192104,NA,NA,NA,NA,NA,NA,NA,NA,0.4548903570192104,NA,NA,NA,NA,NA,NA,NA,NA,0.4548903570192104,NA,NA,NA,NA,NA,NA,NA,NA
ha_261161112,2_6_1_1_6_1_1_12,ha,1,527,2,0.007276847,7.63386e-4,0.045268225,2022.831807,0.214752107,2022.857534,0.025727643,34.11481332,131.5053621,eastern asia,anseriformes-wild,H5N1,1,0.851312278,1,NA,NA,NA,NA,NA,NA,#669ccc,minor,0,NA,0.02568101088664232,0.07381810353579965,NA,NA,NA,NA,NA,NA,NA,0.02568101088664232,0.07381810353579965,NA,NA,NA,NA,NA,NA,NA,0.02568101088664232,0.07381810353579965,NA,NA,NA,NA,NA,NA
ha_117116111,11_7_1_1_6_1_1_1,ha,1,527,2,0.007276847,7.63386e-4,0.045268225,2022.831807,0.214752107,2022.879452,0.047645452,34.11481332,131.5053621,eastern asia,anseriformes-wild,H5N1,1,0.851312278,1,NA,NA,NA,NA,NA,NA,#cc99c6,minor,0,NA,NA,0.12141692264152848,NA,NA,NA,NA,NA,NA,NA,NA,0.12141692264152848,NA,NA,NA,NA,NA,NA,NA,NA,0.12141692264152848,NA,NA,NA,NA,NA,NA
ha_21615111,2_1_6_1_5_1_1_1,ha,4,542,4,0.006799879,7.20027e-4,0.042552998,2021.800403,0.371888367,2022.093151,0.292747613,35.26156772,126.1654291,eastern asia,anseriformes-wild,H5N1,1,0.997555827,1,432.6289,416.3769,4152.005,5875.422,NA,NA,#cc4d33,minor,0.145,0.08118754029088837,NA,0.37268006035647794,NA,NA,NA,NA,NA,NA,0.08118754029088837,NA,0.4584793099538862,NA,NA,NA,NA,NA,NA,0.08118754029088837,NA,1.5445105214427723,NA,NA,NA,NA,NA,NA
ha_1812111811,18_1_2_1_1_18_1_1,ha,2,570,6,0.009130755,0.001128278,0.048846021,2022.699889,0.235756574,2023.043836,0.343946543,40.85945986,140.3713425,eastern asia,other-bird,H5N1,1,0.989473684,0.940601504,NA,NA,NA,NA,NA,NA,#3633cc,minor,0.222,0.09182384557537836,0.18449559687271264,NA,NA,NA,NA,NA,NA,NA,0.09182384557537836,0.24954257819458903,NA,NA,NA,NA,NA,NA,NA,0.09182384557537836,0.3689911937454254,NA,NA,NA,NA,NA,NA,NA
ha_211211111,2_1_12_1_1_1_1_1,ha,1,574,2,0.005677068,6.1095e-4,0.049358789,2022.961899,0.195371606,2023.19726,0.235360977,36.20244123,135.2037622,eastern asia,other-bird,H5N1,1,0.761196296,0.988310308,NA,NA,NA,NA,NA,NA,#c9cc99,minor,0,0.29893669180123794,0.14598213763720036,NA,NA,NA,NA,NA,NA,NA,0.29893669180123794,0.14598213763720036,NA,NA,NA,NA,NA,NA,NA,0.29893669180123794,0.14598213763720036,NA,NA,NA,NA,NA,NA,NA
