data_name,Rcode,Ntips_with_Rcode,AncNode,NCladetips,evoRate,evoRate_95lower,evoRate_95upper,TMRCA,relative.depth,youngestTip.time,persist.time,Lat_MRCA,Lon_MRCA,cluster_number,collection_regionname,host_simplifiedhost,collection_countryname,virus_subtype,prob_cluster_number,prob_collection_regionname,prob_host_simplifiedhost,prob_collection_countryname,prob_virus_subtype,mean_branch_velocity,weighted_branch_velocity,original_diff_coeff,weighted_diff_coeff,count_cross_species,count_to_mammal
pa_europe,25_1_1_1_1_1_1_1,1,835,3,0.004920851,0.000240052,0.035771538,2021.372405,0.141415549,2021.852055,0.479649351,56.42351722,12.71549768,profile0001,northern europe,other-bird,netherlands,H5N1,1,0.985482853,0.727224911,0.782032401,1,NA,NA,NA,NA,NA,NA
pa_europe,2_1_1_1_1_1_5_1,1,864,2,0.0054374,0.000359604,0.037608217,2021.71835,0.124754407,2021.879452,0.161102188,46.07526871,17.45708718,profile0001,southern europe,anseriformes-wild,croatia,H5N1,1,0.995532088,0.999492283,0.414805037,1,NA,NA,NA,NA,NA,NA
pa_europe,2_1_2_1_1_1_1_1,11,771,427,0.001543929,0.000204186,0.029926406,2016.360317,0.404200601,2024.202186,7.841868538,52.45854483,33.61870633,profileNA,central asia,anseriformes-wild,russia,H5N8,0.541349293,0.466267682,0.477149075,0.981501632,0.483133841,679.3434,641.1247,23813.95,32462.47,NA,NA
pa_europe,2_1_1_1_10_1_1_1,11,859,62,0.005682282,0.000477693,0.038466728,2021.296396,0.145233805,2022.136986,0.840590579,51.29236791,18.84903492,profile0001,western europe,anseriformes-wild,netherlands,H5N1,1,0.996303142,1,0.998151571,1,2408.469,1887.422,144562.7,216010.4,NA,NA
pa_europe,2_1_1_1_9_1_1_1,2,878,2,0.004054324,0.000289512,0.03761665,2021.858743,0.117970698,2022.090411,0.231667994,52.66697622,20.04258521,profile0001,eastern europe,anseriformes-wild,poland,H5N1,1,0.987066788,0.998888552,0.997878145,1,491.3085,471.7711,12520.73,11774.26,NA,NA
pa_europe,2_6_1_1_9_1_1_1,1,877,3,0.003826925,0.000240978,0.029573495,2021.715556,0.124924711,2022.063014,0.347457831,52.49844313,20.2420055,profile0001,eastern europe,anseriformes-wild,poland,H5N1,1,0.914883556,0.998108523,0.98344958,1,NA,NA,NA,NA,NA,NA
pa_europe,14_1_1_1_9_1_1_1,1,881,2,0.003125228,0.000254782,0.031284377,2021.722481,0.125160995,2021.975342,0.252861826,50.87441336,16.27431688,profile0001,western europe,anseriformes-wild,france,H5N1,1,0.857777778,0.986666667,0.446666667,1,NA,NA,NA,NA,NA,NA
pa_europe,24_1_1_1_1_1_1_1,1,924,2,0.003986877,0.00023961,0.03329465,2021.503734,0.13536841,2021.843836,0.340102115,51.39598676,37.78585003,profile0001,western europe,anseriformes-wild,netherlands,H5N1,1,0.610320622,0.967558338,0.481881996,1,NA,NA,NA,NA,NA,NA
pa_europe,3_2_2_1_3_5_1_2,9,931,18,0.00455242,0.000568869,0.028973828,2020.613542,0.180096212,2021.241096,0.627554058,53.95072046,11.36569412,profile0002,northern europe,anseriformes-wild,germany,H5N5,1,0.555244476,0.841615838,0.520647935,1,2750.663,2521.255,246049.5,369885.4,NA,NA
pa_europe,3_1_2_1_5_5_1_2,2,937,7,0.003965603,0.000278393,0.038698694,2020.871006,0.166949683,2022.054795,1.183788903,55.39774617,13.57790434,profile0002,northern europe,anseriformes-wild,sweden,H5N5,1,0.956277013,0.680972962,0.991456428,1,NA,NA,NA,NA,NA,NA
pa_europe,3_2_2_1_1_5_1_2,4,939,5,0.008250734,0.000682456,0.041349774,2021.042659,0.158291207,2021.509589,0.466929949,55.87365642,13.64309971,profile0002,northern europe,anseriformes-wild,sweden,H5N5,1,0.99920008,0.718428157,1,1,88.72037,74.19266,61.27838,51.24422,NA,NA
pa_europe,3_2_2_1_1_2_1_2,1,941,2,0.002961846,0.000232212,0.034762551,2021.206508,0.150139414,2021.260274,0.053765918,56.06654196,13.77129022,profile0002,northern europe,anseriformes-wild,sweden,H5N5,1,0.999849466,0.7028451,1,0.984043354,NA,NA,NA,NA,NA,NA
pa_europe,3_2_2_1_3_2_1_2,6,928,52,0.003100397,0.000311668,0.021798077,2017.09978,0.353239564,2021.164384,4.064603279,53.11525689,43.22772758,profileNA,central asia,anseriformes-wild,russia,H5N1,0.72754491,0.662674651,0.459081836,0.998003992,0.424151697,610.8385,637.3244,4480.079,6433.476,NA,NA
pa_europe,1_2_2_1_5_5_1_2,2,948,2,0.004560299,0.000697728,0.02111997,2020.791792,0.171384193,2020.827869,0.036076786,55.5940511,11.03366485,profile0002,northern europe,other-bird,denmark,H5N5,1,0.99850015,0.99870013,0.99920008,1,1767.144,1767.144,28602.65,28602.65,NA,NA
pa_europe,3_1_2_1_3_2_1_2,7,954,7,0.004518111,0.000399423,0.046630468,2020.918393,0.165130488,2021.383562,0.465169115,56.95768176,14.26010102,profile0002,northern europe,anseriformes-wild,sweden,H5N8,1,0.99330067,0.932306769,0.99660034,0.99990001,1070.398,1081.873,40598.58,58713.23,NA,NA
pa_europe,10_1_2_1_1_1_1_1,13,926,272,0.002387775,0.00025111,0.02343909,2016.743242,0.369103616,2024.172131,7.428888677,52.96228335,44.4798622,profileNA,central asia,anseriformes-wild,russia,H5N1,0.762987013,0.66991342,0.470779221,0.998917749,0.408008658,2769.97,2903.289,308252.9,391421.7,NA,NA
pa_europe,1_1_2_1_1_1_1_1,97,926,272,0.002387775,0.00025111,0.02343909,2016.743242,0.369103616,2024.155738,7.412495235,52.96228335,44.4798622,profileNA,central asia,anseriformes-wild,russia,H5N1,0.762987013,0.66991342,0.470779221,0.998917749,0.408008658,2188.063,1524.896,242588,237435,NA,NA
pa_europe,3_1_2_1_11_1_1_2,1,972,8,0.001956711,0.000218603,0.029054027,2018.606494,0.26929511,2020.833333,2.226839238,51.91049942,50.72978756,profileNA,central asia,anseriformes-wild,russia,H5N1,0.579942006,0.738326167,0.873012699,0.98120188,0.396060394,NA,NA,NA,NA,NA,NA
pa_europe,10_1_2_1_1_15_1_1,2,975,2,0.006076065,0.000699309,0.033078836,2021.912708,0.115485492,2022.158904,0.246195908,50.32529561,13.9032536,profile0002,western europe,anseriformes-wild,germany,H5N2,1,0.773422658,0.732226777,0.692730727,0.99930007,2133.331,2060.493,222035.1,215969.8,NA,NA
pa_europe,10_6_2_1_1_15_1_1,1,980,2,0.0021324,0.000404086,0.008606424,2021.602048,0.130461016,2022.893151,1.291103046,51.983416,5.542970439,profile0002,western europe,anseriformes-wild,netherlands,H5N1,0.99990001,0.95470453,0.909609039,0.98550145,0.96750325,NA,NA,NA,NA,NA,NA
pa_europe,1_1_2_1_10_1_1_5,1,980,2,0.0021324,0.000404086,0.008606424,2021.602048,0.130461016,2021.89589,0.293842772,51.983416,5.542970439,profile0002,western europe,anseriformes-wild,netherlands,H5N1,0.99990001,0.95470453,0.909609039,0.98550145,0.96750325,NA,NA,NA,NA,NA,NA
pa_europe,18_6_2_1_14_1_1_1,1,982,2,0.001516643,0.000211086,0.025008829,2021.263689,0.150523452,2023.843836,2.580146257,52.08525208,6.160876346,profile0002,western europe,charadriiformes-wild,netherlands,H5N1,0.943911439,0.912177122,0.926445264,0.734563346,0.760270603,NA,NA,NA,NA,NA,NA
pa_europe,1_1_2_1_10_8_1_1,10,983,10,0.008555463,0.000587763,0.046316752,2020.677209,0.176468746,2021.142466,0.46525686,53.2391682,5.792230555,profile0002,western europe,charadriiformes-wild,netherlands,H5N3,1,0.99670033,0.97640236,0.97440256,0.99980002,2014.99,1875.9,136074,184663.9,NA,NA
pa_europe,1_1_2_1_1_11_1_7,4,993,4,0.006034844,0.000541453,0.037370108,2020.936126,0.164126563,2021.172603,0.236476911,50.89063318,10.39978482,profile0002,western europe,charadriiformes-wild,netherlands,H5N4,1,0.96230377,0.796720328,0.800719928,0.99970003,4269.635,3998.768,403528.6,420728.6,NA,NA
pa_europe,13_1_2_1_1_1_1_1,4,1032,4,0.004059606,0.000375391,0.021669164,2022.722752,0.074869195,2023.052055,0.329303028,54.31394309,0.035762317,profile0002,northern europe,galliformes-domestic,united kingdom,H5N1,1,0.97980202,0.528347165,0.949405059,1,2322.96,2413.729,205802.1,275511.3,NA,NA
pa_europe,1_1_2_1_9_1_1_1,1,1016,20,0.003511108,0.000315255,0.033929776,2022.07891,0.106335006,2022.712329,0.633419201,53.46482273,7.612995583,profile0002,western europe,anseriformes-wild,netherlands,H5N1,1,0.989924433,0.996401583,0.820079165,1,NA,NA,NA,NA,NA,NA
pa_europe,1_6_2_1_1_1_1_1,15,1001,186,0.005381098,0.000438782,0.049804947,2021.370567,0.141745501,2024.106557,2.735990855,50.49422591,20.91137024,profile0002,western europe,anseriformes-wild,netherlands,H5N1,1,0.782707993,0.988907015,0.636052202,1,3690.121,2898.364,231851,318392.4,NA,NA
pa_europe,1_1_2_1_11_1_1_1,1,1084,2,0.002483331,0.000243223,0.034413689,2021.984995,0.111702257,2022.747945,0.762950199,56.32578712,-2.737950608,profile0002,western europe,anseriformes-wild,netherlands,H5N1,1,0.882119205,0.749933775,0.986225166,1,NA,NA,NA,NA,NA,NA
pa_europe,1_1_2_1_9_1_1_5,1,1097,3,0.003474433,0.000325492,0.021467286,2022.691705,0.075963287,2022.849315,0.157609992,44.22175657,12.63846117,profile0002,southern europe,anseriformes-wild,italy,H5N1,1,0.974928072,0.99917797,0.968351829,1,NA,NA,NA,NA,NA,NA
pa_europe,10_6_2_1_1_1_1_1,30,1113,62,0.007165542,0.000888597,0.052355193,2022.649026,0.078118085,2024.153005,1.5039798,47.31263702,20.80980535,profile0002,eastern europe,anseriformes-wild,czechia,H5N1,1,0.99510049,0.98660134,0.97610239,1,2107.191,1621.161,127922,142888.6,NA,NA
pa_europe,1_6_2_1_1_1_1_10,7,1140,10,0.003958959,0.000707829,0.022218203,2023.791429,0.021818393,2024.122951,0.331521596,53.25355191,9.360039639,profile0002,western europe,anseriformes-wild,netherlands,H5N1,1,0.97150285,0.98840116,0.97750225,1,3263.222,3029.63,178985.4,195891.8,NA,NA
pa_europe,10_6_2_1_11_1_1_1,3,1147,3,0.004208224,0.00028968,0.035660194,2024.025228,0.009193412,2024.191257,0.166028896,52.10198568,9.380631743,profile0002,western europe,charadriiformes-wild,netherlands,H5N1,1,0.99959968,0.990392314,0.762710168,1,1712.481,1844.024,73412.81,88654.05,NA,NA
pa_europe,1_1_2_1_1_1_1_7,20,1155,20,0.009141955,0.000449782,0.053266141,2023.028499,0.059001759,2024.199454,1.170954234,49.45331472,17.18504974,profile0002,eastern europe,anseriformes-wild,czechia,H5N1,1,0.99990001,1,0.99950005,1,2235.918,1796.074,176693.2,174314.5,NA,NA
pa_europe,1_1_2_1_1_1_1_17,1,1178,2,0.002705208,0.000272617,0.024670232,2021.8921,0.116350518,2021.953425,0.061324781,50.98162429,6.041294572,profile0002,western europe,anseriformes-wild,netherlands,H5N1,1,0.904510557,0.992802303,0.472168906,1,NA,NA,NA,NA,NA,NA
pa_europe,18_9_2_1_1_1_1_1,5,1188,5,0.006033063,0.000372771,0.049862428,2023.610647,0.030057734,2023.805479,0.194832278,56.4236493,-3.945543269,profile0002,northern europe,galliformes-domestic,united kingdom,H5N1,1,1,0.802919708,1,1,507.7922,320.5442,2214.603,2062.658,NA,NA
pa_europe,18_1_2_1_1_1_1_1,7,1186,12,0.004469961,0.001716793,0.019406481,2023.352644,0.043461313,2023.734247,0.381602212,54.56660988,-2.299349558,profile0002,northern europe,galliformes-wild,united kingdom,H5N1,1,0.99630037,0.886311369,0.99940006,1,156.1397,150.5997,643.9952,818.5949,NA,NA
pa_europe,3_2_3_2_3_3_1_2,1,1206,2,0.003342036,0.000198693,0.03149821,2016.777912,0.370643001,2020.770492,3.992579433,58.42797683,53.64878673,profileNA,eastern europe,anseriformes-wild,russia,H5N8,0.999616858,0.542401022,0.880970626,0.999872286,1,NA,NA,NA,NA,NA,NA
pa_europe,3_2_3_1_3_2_1_2,94,1207,107,0.004090832,0.00160744,0.014088327,2019.995808,0.211400056,2022.161644,2.165835495,52.62589557,36.02964805,profile0003,western europe,anseriformes-wild,russia,H5N8,0.99990001,0.430456954,0.857514249,0.99460054,1,2102.936,2595.585,485939.9,792099.3,NA,NA
pa_europe,3_2_3_1_3_5_1_2,2,1225,2,0.003913413,0.000330951,0.027612575,2020.710922,0.175041636,2020.751366,0.040443815,55.87762495,71.45612933,profile0003,eastern europe,anseriformes-wild,russia,H5N5,1,0.99920008,0.859014099,1,0.99990001,3057.017,3057.017,92287.91,92287.91,NA,NA
pa_europe,14_1_3_1_14_24_1_2,1,1257,2,0.003420292,0.000282682,0.020503286,2021.045785,0.158472897,2021.084932,0.039146738,54.46049862,16.98621456,profile0003,western europe,anseriformes-wild,sweden,H5N8,1,0.660215054,0.997849462,0.369892473,0.997849462,NA,NA,NA,NA,NA,NA
pa_europe,3_2_3_1_1_2_1_2,7,1263,7,0.004447166,0.000337488,0.055195305,2020.95155,0.162807605,2021.630137,0.678587367,54.90788352,15.73013145,profile0003,western europe,anseriformes-wild,sweden,H5N8,1,0.816628936,0.979831241,0.685840708,1,1010.456,834.9677,32966.26,40305.29,NA,NA
pa_europe,3_2_3_1_3_22_1_2,1,1289,2,0.003255923,0.000236193,0.026854458,2020.809557,0.170108769,2020.863388,0.053831417,52.88867942,3.760095646,profile0003,western europe,anseriformes-wild,netherlands,H5N8,1,0.980023502,1,0.998824912,1,NA,NA,NA,NA,NA,NA
pa_europe,11_1_3_1_9_1_1_5,6,1322,7,0.013797337,0.001928231,0.050378924,2021.786249,0.121498491,2022.164384,0.378135003,50.86673181,15.78312593,profile0003,eastern europe,other-bird,czechia,H5N1,0.99980002,0.99980002,0.839916008,0.99440056,1,330.6236,276.0138,986.8867,875.6087,NA,NA
pa_europe,1_1_3_1_9_1_1_1,2,1330,2,0.007459547,0.001379154,0.04804766,2022.077593,0.106848874,2022.106849,0.02925584,50.0052643,14.5394554,profile0003,eastern europe,anseriformes-wild,czechia,H5N1,1,0.99960004,0.822717728,1,1,48.13755,48.13755,17.17344,17.17344,NA,NA
pa_europe,1_1_3_1_1_1_1_1,1,1331,13,0.006444278,0.001178446,0.031590097,2022.173901,0.101711883,2022.643836,0.469934907,48.98184653,6.691396787,profile0003,western europe,anseriformes-wild,netherlands,H5N1,1,0.919608039,0.98170183,0.757724228,1,NA,NA,NA,NA,NA,NA
pa_europe,14_1_3_1_1_1_1_1,12,1332,12,0.008066241,0.001112968,0.037334148,2022.531429,0.083904562,2023.175342,0.643913524,50.92907528,3.9768995,profile0003,western europe,anseriformes-wild,netherlands,H5N1,1,0.99880012,0.99830017,0.97640236,1,2201.793,2058.715,197048.9,215537.9,NA,NA
pa_europe,3_9_6_1_5_23_1_2,1,1352,2,0.00374662,0.00022894,0.042794184,2018.302531,0.296436651,2020.65847,2.355938698,46.54634477,104.5939271,profileNA,eastern asia,anseriformes-wild,russia,H5N2,1,1,0.940884477,0.665613718,0.682536101,NA,NA,NA,NA,NA,NA
pa_europe,1_6_6_1_5_1_1_5,1,1354,2,0.003688534,0.000516449,0.026038245,2020.302298,0.198514413,2022.967123,2.664824937,60.08761351,126.1459947,profileNA,eastern asia,anseriformes-wild,russia,H7N7,0.99760024,1,0.904709529,0.892410759,0.736426357,NA,NA,NA,NA,NA,NA
pa_europe,1_1_6_1_9_1_1_1,2,1357,2,0.002902778,0.001341856,0.007073151,2023.482873,0.03685945,2023.520548,0.037675375,45.60370888,9.995161583,profile0006,southern europe,galliformes-wild,italy,H5N1,1,0.99980002,1,0.99990001,1,442.4571,442.4571,1944.722,1944.722,NA,NA
pa_europe,1_1_6_1_10_27_1_2,1,1356,3,0.002841247,0.000221442,0.036589784,2017.435694,0.333134981,2021.049315,3.613621208,39.39699387,77.72231271,profileNA,eastern asia,anseriformes-wild,russia,H5N8,0.873394495,0.530275229,0.776146789,0.640366972,0.570642202,NA,NA,NA,NA,NA,NA
pa_europe,2_1_6_1_1_4_1_1,19,1359,19,0.004254678,0.001329561,0.018487049,2020.420364,0.191368235,2024.139344,3.718979808,47.59238961,42.43484651,profile0006,eastern europe,anseriformes-wild,russia,H5N5,0.99830017,0.884411559,0.582341766,0.98190181,0.99880012,4018.638,2461.096,730019.3,650266.1,NA,NA
pa_europe,2_1_18_1_1_1_1_1,2,1381,2,0.001053129,0.000442193,0.002025582,2022.608728,0.082002748,2023.958904,1.350175922,53.18866972,6.130691758,profile0018,western europe,other-bird,netherlands,H5N1,0.99960004,0.806719328,0.822817718,0.885411459,0.99950005,355.2653,313.4567,20284.45,26399.62,NA,NA
pa_europe,1_1_4_1_4_1_1_4,69,1382,87,0.003724597,0.000686293,0.008032252,2022.034728,0.10961095,2023.863014,1.828285884,49.97146258,1.825690852,profile0004,western europe,charadriiformes-wild,france,H5N1,1,0.96270373,0.836816318,0.755724428,1,2367.138,1917.37,253516.1,399560.9,NA,NA
pa_europe,2_1_4_1_9_1_1_1,1,1387,2,0.003058869,0.000312682,0.025424106,2022.366608,0.092456582,2022.509589,0.142981237,49.82600182,0.966037072,profile0004,western europe,anseriformes-wild,france,H5N1,1,0.979149291,0.480400334,0.909090909,1,NA,NA,NA,NA,NA,NA
pa_europe,13_1_4_1_4_1_1_4,14,1410,24,0.006321266,0.000728272,0.040564414,2022.834479,0.068604632,2023.90137,1.066890833,52.75692794,7.990692919,profile0004,western europe,charadriiformes-wild,netherlands,H5N1,1,0.99950005,0.99970003,0.99980002,1,2359.391,1442.695,124698.5,88293.25,NA,NA
pa_europe,13_1_4_1_18_1_1_4,1,1420,3,0.003342754,0.000337309,0.017701733,2023.334078,0.043792836,2023.682192,0.348114233,53.73537946,3.482783091,profile0004,western europe,charadriiformes-wild,united kingdom+netherlands,H5N1,1,0.784753363,0.923019432,0.775784753,1,NA,NA,NA,NA,NA,NA
pa_europe,1_2_15_2_1_13_1_2,3,1478,3,0.00319282,0.000427256,0.038204587,2018.286759,0.296248269,2020.420765,2.134005878,43.0996843,24.51391178,profile0015,eastern europe,galliformes-domestic,bulgaria,H5N8,0.99830017,0.99760024,0.886311369,1,1,94.28982,75.55745,1583.702,1630.172,NA,NA
pa_europe,7_1_5_2_1_3_1_2,18,1482,18,0.003192689,0.000280734,0.038453421,2019.447599,0.239821308,2020.42623,0.978630363,48.1833554,29.98870532,profile0005,eastern europe,galliformes-domestic,germany,H5N8,0.785421458,0.795020498,0.857114289,0.870712929,1,994.7431,1077.304,49263.45,83578.05,NA,NA
pa_europe,3_1_12_1_3_2_1_2,1,1503,2,0.004699722,0.000443881,0.036884682,2021.024411,0.15951474,2021.057534,0.033122979,52.42797259,13.0460238,profile0012,western europe,galliformes-domestic,germany,H5N8,0.801621459,0.99979982,1,1,0.96256631,NA,NA,NA,NA,NA,NA
pa_europe,1_1_12_1_1_2_1_5,1,1502,3,0.004242089,0.000310728,0.024210868,2020.748751,0.173914783,2021.164384,0.415632951,52.10601791,9.687475303,profile0012,western europe,galliformes-domestic,germany,H5N8,0.801519848,0.9750025,0.9940006,0.99530047,0.96290371,NA,NA,NA,NA,NA,NA
pb1_europe,14_1_3_1_14_24_1_2,1,742,3,0.004470431,0.000505586,0.025724401,2011.192007,0.829463476,2021.084932,9.892924898,55.72498973,16.025301,profile0001,western europe,anseriformes-wild,netherlands,H10N7,0.999887943,0.490251009,0.490475123,0.339197669,0.342447333,NA,NA,NA,NA,NA,NA
pb1_europe,3_1_2_1_3_2_1_2,8,748,8,0.002293186,0.000495048,0.019330908,2020.762136,0.219690097,2021.383562,0.621425665,56.35894448,13.50716508,profile0001,northern europe,galliformes-domestic,sweden,H5N8,1,0.98870113,0.546545345,0.97470253,1,654.4705,541.6018,18617.76,27133.04,NA,NA
pb1_europe,1_1_6_1_9_1_1_1,2,755,2,0.001654654,0.000444328,0.005546409,2023.490525,0.046259432,2023.520548,0.030023248,45.63740226,9.921117956,profile0001,southern europe,galliformes-wild,italy,H5N1,1,0.99970003,1,1,0.99980002,414.8097,414.8097,1245.881,1245.881,NA,NA
pb1_europe,7_1_5_2_1_3_1_2,18,758,18,0.003948486,0.000504993,0.038806366,2019.391245,0.308933019,2020.42623,1.034984969,50.35096264,19.25695371,profile0001,eastern europe,galliformes-domestic,germany,H5N8,1,0.95940406,0.821517848,0.937306269,0.99980002,1065.685,1014.858,56460.58,76610.73,NA,NA
pb1_europe,2_6_1_1_6_1_1_1,1,757,19,0.003577553,0.000438445,0.024012605,2018.782523,0.347706231,2022.263014,3.48049106,50.45746744,24.52677762,profile0001,eastern europe,galliformes-domestic,germany,H5N8,0.99948208,0.875181272,0.583903045,0.503521856,0.922415579,NA,NA,NA,NA,NA,NA
pb1_europe,14_2_2_2_3_17_1_2,2,788,2,0.000904789,0.000334957,0.003181991,2018.948611,0.336942911,2019.232877,0.284265971,55.79197416,10.0729908,profile0002,northern europe,other-bird,denmark,H5N6,0.99980002,0.9960004,0.99430057,0.99870013,0.99980002,180.8708,101.1535,773.9059,432.8131,NA,NA
pb1_europe,3_2_3_1_3_2_1_2,95,790,128,0.003940634,0.001132989,0.017408347,2019.957772,0.271033437,2022.161644,2.203871933,53.92628793,39.45816354,profile0002,western europe,anseriformes-wild,russia,H5N8,0.99980002,0.859914009,0.887611239,0.98720128,0.99990001,2655.332,2143.854,419283.6,619549.4,NA,NA
pb1_europe,3_2_3_1_3_5_1_2,2,798,2,0.010983879,0.001842625,0.039421779,2020.677851,0.224955136,2020.751366,0.073515285,55.81629411,70.3132425,profile0002,eastern europe,anseriformes-wild,russia,H5N5,1,0.99480052,0.891510849,1,0.99930007,2638.145,2638.145,126484.2,126484.2,NA,NA
pb1_europe,3_2_2_1_3_5_1_2,9,799,16,0.003544536,0.00043711,0.022754784,2020.59887,0.23011059,2021.241096,0.642226372,53.74873892,15.83641908,profile0002,western europe,anseriformes-wild,sweden,H5N5,1,0.685231477,0.98590141,0.852114789,0.96480352,1033.576,1010.272,43854.48,42211.25,NA,NA
pb1_europe,3_2_2_1_3_2_1_2,6,790,128,0.003940634,0.001132989,0.017408347,2019.957772,0.271033437,2021.164384,1.206611659,53.93142499,39.26741543,profile0002,western europe,anseriformes-wild,russia,H5N8,1,0.889189189,0.935810811,0.987837838,1,2650.067,2754.399,71532.26,97157.42,NA,NA
pb1_europe,3_2_2_1_1_5_1_2,4,809,5,0.004470992,0.000509785,0.031265254,2020.995198,0.204785229,2021.509589,0.514391184,55.57935273,13.2085127,profile0002,northern europe,anseriformes-wild,sweden,H5N5,1,0.99160084,0.844715528,1,0.99970003,554.1145,298.7252,2757.232,1883.28,NA,NA
pb1_europe,3_2_2_1_1_2_1_2,1,812,2,0.003853181,0.000434641,0.019635294,2021.099439,0.197946735,2021.260274,0.160834658,55.83301646,13.42439337,profile0002,northern europe,anseriformes-wild,sweden,H5N5,1,1,0.891891892,1,1,NA,NA,NA,NA,NA,NA
pb1_europe,3_2_3_1_3_22_1_2,1,851,2,0.003817418,0.000405124,0.023013206,2020.707436,0.222339567,2020.863388,0.155952364,52.2796635,6.493383471,profile0002,western europe,anseriformes-wild,netherlands,H5N8,1,0.99294729,1,0.996659243,1,NA,NA,NA,NA,NA,NA
pb1_europe,1_2_2_1_5_5_1_2,2,885,2,0.004953918,0.00060248,0.023656716,2020.799727,0.217514184,2020.827869,0.028141526,55.60745331,13.18746368,profile0002,northern europe,other-bird,denmark,H5N5,1,0.99820018,0.9950005,0.99970003,0.99970003,5490.525,5490.525,227622.3,227622.3,NA,NA
pb1_europe,3_2_1_1_3_2_1_2,1,887,2,0.00371271,0.000446937,0.027896854,2020.554106,0.232870258,2020.65847,0.104363984,53.3453274,47.67789205,profile0002,western europe,anseriformes-wild,russia,H5N8,1,0.6862427,1,0.974691759,1,NA,NA,NA,NA,NA,NA
pb1_europe,3_2_3_1_1_2_1_2,7,890,14,0.003296366,0.000718299,0.008907648,2020.83835,0.214994312,2021.630137,0.791786921,55.56997425,15.7397947,profile0002,western europe,anseriformes-wild,sweden,H5N8,1,0.577777778,0.866666667,1,1,1250.156,961.2324,47349.29,42628.12,NA,NA
pb1_europe,3_2_3_2_3_3_1_2,1,919,2,0.004020066,0.000490235,0.030279576,2016.730148,0.478871223,2020.770492,4.040343552,59.7614296,69.85448247,profileNA,eastern europe,anseriformes-wild,russia,H5N8,0.999777926,0.511325783,0.954030646,0.998889629,0.999888963,NA,NA,NA,NA,NA,NA
pb1_europe,1_2_15_2_1_13_1_2,4,922,4,0.002682353,0.000438456,0.017670605,2018.421436,0.370607329,2020.420765,1.999328831,42.99579317,24.45824623,profile0002,eastern europe,galliformes-domestic,bulgaria,H5N8,0.99480052,0.9920008,0.536746325,0.99990001,1,85.58873,60.5899,848.57,765.0714,NA,NA
pb1_europe,3_9_6_1_5_23_1_2,1,932,2,0.003318497,0.000386103,0.028046782,2017.327344,0.437962951,2020.65847,3.331125922,37.35666997,90.70184163,profile0001,eastern asia,other-bird,china,H9N2,0.997465017,0.971303995,0.514601501,0.948184952,0.696207666,NA,NA,NA,NA,NA,NA
pb1_europe,1_1_11_1_1_11_1_7,3,935,7,0.011570837,0.001689466,0.037427567,2020.855081,0.213990299,2021.186301,0.331220509,51.50107961,10.8406985,profile0001,western europe,charadriiformes-wild,netherlands,H5N4,1,0.98660134,0.96180382,0.96290371,1,1176.385,1081.9,26145.31,24045.35,NA,NA
pb1_europe,1_1_2_1_1_11_1_7,4,936,6,0.003836594,0.00043018,0.019618369,2020.899784,0.211080636,2021.172603,0.272818421,51.50107961,10.8406985,profile0001,western europe,charadriiformes-wild,netherlands,H5N4,1,0.98660134,0.96180382,0.96290371,1,3601.732,3572.788,464236.9,483727.9,NA,NA
pb1_europe,10_1_2_1_1_1_1_1,12,929,454,0.003131477,0.000575026,0.011819792,2014.973777,0.588234403,2024.172131,9.198353905,39.93458285,81.40499358,profile0001,eastern asia,anseriformes-wild,china,H5N8,0.99910009,0.9850015,0.814218578,0.931006899,0.376562344,2780.274,2544.841,236648.7,303872.7,NA,NA
pb1_europe,1_1_2_1_10_8_1_1,11,946,12,0.007028067,0.001023497,0.028950676,2020.582896,0.231415677,2021.142466,0.559569736,53.0571612,6.119726948,profile0001,western europe,charadriiformes-wild,netherlands,H5N3,1,0.9810019,0.98640136,0.855814419,0.98460154,2215.889,2093.472,193742.2,204975.4,NA,NA
pb1_europe,2_1_1_1_10_1_1_1,11,943,440,0.002938996,0.000368955,0.022438136,2015.144097,0.57680526,2022.136986,6.992889068,40.29165642,74.53944118,profile0001,eastern asia,anseriformes-wild,china,H5N5,0.999796831,0.965054856,0.825071109,0.42320195,0.426249492,3108.451,2551.236,193837.5,273271.5,NA,NA
pb1_europe,3_1_2_1_5_5_1_2,3,958,3,0.006857645,0.001235615,0.038876475,2020.979639,0.206311006,2022.054795,1.075155075,56.9671446,16.07701782,profile0001,northern europe,galliformes-domestic,sweden,H5N5,1,0.99510049,0.99550045,0.99840016,0.99980002,246.2332,46.19217,1032.146,207.1298,NA,NA
pb1_europe,1_1_3_1_1_1_1_1,1,957,4,0.002993708,0.000349544,0.018827309,2019.952806,0.283100487,2022.643836,2.691030003,52.32973078,16.46938233,profile0001,northern europe,galliformes-domestic,netherlands,H5N5,1,0.510718599,0.501811594,0.384963768,0.607035024,NA,NA,NA,NA,NA,NA
pb1_europe,2_1_6_1_1_4_1_1,19,965,19,0.002609917,0.000537261,0.02253848,2020.491273,0.238035553,2024.139344,3.648071363,47.70688256,42.40312896,profile0001,eastern europe,anseriformes-wild,russia,H5N5,1,0.98060194,0.831216878,0.99950005,0.99990001,3909.023,2508.764,689509.5,649551.1,NA,NA
