key,cluster_profile,segment,Ntips_with_Rcode,AncNode,NCladetips,evoRate,evoRate_95lower,evoRate_95upper,TMRCA,relative.depth,youngestTip.time,persist.time,Lat_MRCA,Lon_MRCA,collection_regionname,host_simplifiedhost,prob_collection_regionname,prob_host_simplifiedhost,mean_branch_velocity,weighted_branch_velocity,original_diff_coeff,weighted_diff_coeff,count_cross_species,count_to_mammal,col2,group2,Length_Between_First_Last_Sample
nx_10_121115_11,10_1_2_1_1_15_1_1,nx,3,69,3,0.005420005,7.31734e-4,0.16372384,2021.752973,0.046227157,2022.158904,0.405930713,49.96893475,11.7351509,western europe,anseriformes-wild,0.863681813,0.896900344,893.3231,1087.224,66239.94,120109.1,NA,NA,#6667cc,minor,0.082
nx_10_621115_11,10_6_2_1_1_15_1_1,nx,1,67,5,0.002236567,4.98313e-4,0.017990798,2018.462766,0.178028483,2022.893151,4.430384931,48.50928437,-6.681607573,western europe,anseriformes-wild,0.766025997,0.982668592,NA,NA,NA,NA,NA,NA,#9b99cc,minor,0
nx_1118_2519_15,1_1_18_2_5_19_1_5,nx,2,80,2,0.002865273,0.001399531,0.008221759,2020.023172,0.112240199,2020.166667,0.143494482,42.36990956,25.23320477,eastern europe,galliformes-domestic,1,0.999888901,312.3319,305.8231,3146.233,3051.296,NA,NA,#ab99cc,minor,0.028
nx_112110_811,1_1_2_1_10_8_1_1,nx,10,26,10,0.020417949,9.62922e-4,0.813238621,2020.487506,0.221656926,2021.142466,0.654960007,53.41642357,5.176142543,western europe,charadriiformes-wild,0.972003111,0.851905344,2186.821,1609.347,151712.1,127038.5,NA,NA,#c4cc99,minor,0.191
nx_1111_1111_17,1_1_11_1_1_11_1_7,nx,2,24,2,0.00440141,2.69042e-4,0.067185342,2020.898933,0.212090096,2021.186301,0.28736833,52.8425593,9.861124709,western europe,charadriiformes-wild,0.998596043,0.712827058,986.6823,1024.516,75052.92,80742.26,NA,NA,#bb99cc,minor,0.057
nx_1121111_17,1_1_2_1_1_11_1_7,nx,4,25,4,0.004165016,2.10353e-4,0.049873506,2020.714819,0.242318382,2021.172603,0.457783418,52.25731658,13.17542871,western europe,charadriiformes-wild,0.98459168,0.718027735,1510.255,1575.398,151923.4,187229.5,NA,NA,#afcc99,minor,0.088
nx_32213512,3_2_2_1_3_5_1_2,nx,10,94,14,0.005570149,6.89314e-4,0.045422199,2020.597615,0.148762018,2021.241096,0.643481102,53.94636455,18.04397112,western europe,anseriformes-wild,0.57571381,0.990778802,3159.509,1925.46,253864.4,171182,NA,NA,#cc6669,minor,0.416
nx_32211512,3_2_2_1_1_5_1_2,nx,4,104,4,0.005825178,4.45414e-4,0.048678701,2021.033496,0.130283018,2021.509589,0.47609279,55.53842173,13.67338188,northern europe,anseriformes-wild,0.997222531,0.979224531,376.2003,447.661,6101.596,16807.3,NA,NA,#ccc399,minor,0.376
nx_32313512,3_2_3_1_3_5_1_2,nx,2,108,2,0.003478351,3.03048e-4,0.034253967,2020.702119,0.144702041,2020.751366,0.049246917,55.93591871,69.82990836,eastern europe,anseriformes-wild,0.998889012,0.98377958,4224.936,4224.936,232449.5,232449.5,NA,NA,#66cc87,minor,0
nx_12215512,1_2_2_1_5_5_1_2,nx,2,109,2,0.005444152,6.62786e-4,0.047430455,2020.790118,0.140747665,2020.827869,0.037750993,55.57580036,12.70336939,northern europe,other-bird,0.999000111,0.999444506,3135.693,3135.693,110407.8,110407.8,NA,NA,#cc99b7,minor,0
nx_31215512,3_1_2_1_5_5_1_2,nx,2,113,2,0.006082033,6.44643e-4,0.046871988,2020.997616,0.132239639,2022.054795,1.057178437,56.92046928,16.99365878,northern europe,galliformes-domestic,0.999332889,0.993328886,686.1326,108.222,10252.18,1617.051,NA,NA,#cca399,major,1.014
nx_21111411,2_1_1_1_1_4_1_1,nx,8,119,8,0.004321545,3.59425e-4,0.044678567,2020.72279,0.143851224,2021.265753,0.542963041,46.10334503,20.65058108,eastern europe,anseriformes-wild,0.954361965,0.998430141,1380.652,1392.031,74249.55,155843.8,NA,NA,#cc99bc,minor,0.228
nx_14_13114_24_12,14_1_3_1_14_24_1_2,nx,1,154,2,0.003034045,1.81794e-4,0.037463063,2015.3079069999999,0.369290225,2021.084932,5.777024437,46.9997593,-17.30340575,western europe,anseriformes-wild,0.647828673,0.883402736,NA,NA,NA,NA,NA,NA,#aacc99,minor,0
nx_116110_27_12,1_1_6_1_10_27_1_2,nx,1,192,2,0.001485073,1.59168e-4,0.018140837,2019.297725,0.213102368,2021.049315,1.751589976,52.27301,4.555461677,northern europe,galliformes-domestic,0.628930119,0.34051772,NA,NA,NA,NA,NA,NA,#cca966,minor,0
nx_2111116_12,2_1_1_1_1_16_1_2,nx,3,202,3,0.010626511,9.65039e-4,0.113626017,2020.635235,0.139166442,2020.718579,0.083344465,55.08362061,78.86170942,central asia,galliformes-domestic,1,0.99733363,809.1309,783.0711,7016.924,8946.725,NA,NA,#cc99a7,minor,0
nx_1215_2113_12,1_2_15_2_1_13_1_2,nx,3,211,3,0.002714364,1.32879e-4,0.047203899,2018.588844,0.231689733,2020.420765,1.831920765,42.97255069,24.42944269,eastern europe,galliformes-domestic,0.999395953,0.944125642,182.7555,106.1348,3317.602,2430.689,NA,NA,#66cc7c,major,1.188
nx_31213212,3_1_2_1_3_2_1_2,nx,7,224,7,0.008589705,9.8868e-4,0.10202625,2020.917219,0.125824441,2021.383562,0.466342746,56.81348107,18.06002424,northern europe,anseriformes-wild,0.994222864,0.698922342,1558.553,1445.519,74518.84,79936.97,NA,NA,#cc9366,minor,0.258
nx_32311212,3_2_3_1_1_2_1_2,nx,6,252,6,0.005660508,1.91298e-4,0.075672573,2020.969952,0.123381639,2021.630137,0.660185222,55.1378163,15.4802531,western europe,anseriformes-wild,0.566731141,0.753441802,1148.758,924.8624,37055.2,41689.63,NA,NA,#b9cc66,minor,0.477
nx_32113212,3_2_1_1_3_2_1_2,nx,1,268,23,0.003977311,6.20035e-4,0.011931162,2020.307528,0.152236854,2020.65847,0.350942103,52.42137094,35.78534512,western europe,anseriformes-wild,1,1,NA,NA,NA,NA,NA,NA,#CDC966,minor,0
nx_1112_11215,1_1_12_1_1_2_1_5,nx,1,298,2,0.011247116,8.457e-4,0.087820407,2020.997628,0.122237668,2021.164384,0.166755997,52.31337254,11.7525011,western europe,galliformes-domestic,0.999777802,0.985001666,NA,NA,NA,NA,NA,NA,#338ecc,minor,0
nx_3112_13212,3_1_12_1_3_2_1_2,nx,1,298,2,0.011247116,8.457e-4,0.087820407,2020.997628,0.122237668,2021.057534,0.059906682,52.31337254,11.7525011,western europe,galliformes-domestic,0.999777802,0.985001666,NA,NA,NA,NA,NA,NA,#C8C96D,minor,0
nx_32213212,3_2_2_1_3_2_1_2,nx,4,334,4,0.007792947,2.50642e-4,0.113942883,2020.506939,0.143871556,2020.625683,0.118743688,55.65693863,70.28594335,central asia,galliformes-domestic,0.999777802,0.637262526,1665.616,1644.598,36889.78,50091.38,NA,NA,#66b1cc,major,0.538
nx_32323312,3_2_3_2_3_3_1_2,nx,1,340,2,0.003929097,1.03872e-4,0.052983338,2016.784919,0.310477053,2020.770492,3.985572691,59.93219325,69.89565125,eastern europe,anseriformes-wild,0.513048756,0.73922719,NA,NA,NA,NA,NA,NA,#DACA50,minor,0
np_18_62114_111,18_6_2_1_14_1_1_1,np,1,771,2,7.96302e-4,1.77645e-4,0.002501867,2020.354389,0.189455741,2023.843836,3.489446607,54.40556368,15.62235555,eastern europe,anseriformes-wild,0.709129087,0.639736026,NA,NA,NA,NA,NA,NA,#99ccbc,minor,0
np_14_13114_24_12,14_1_3_1_14_24_1_2,np,1,771,2,7.96302e-4,1.77645e-4,0.002501867,2020.354389,0.189455741,2021.084932,0.730542498,54.40556368,15.62235555,eastern europe,anseriformes-wild,0.709129087,0.639736026,NA,NA,NA,NA,NA,NA,#aacc99,minor,0
np_13_1414114,13_1_4_1_4_1_1_4,np,15,842,25,0.002502655,1.63569e-4,0.033488187,2022.577706,0.075308353,2023.90137,1.323664344,49.36679211,3.05167624,western europe,charadriiformes-wild,1,1,1619.154,1588.614,116886,149567.1,NA,NA,#cc3372,major,0.8
np_1118_2519_15,1_1_18_2_5_19_1_5,np,2,870,2,0.005206322,9.9739e-4,0.018112791,2020.080336,0.190756457,2020.166667,0.086331024,42.73514059,25.14452275,eastern europe,galliformes-domestic,0.99960004,0.9950005,372.7469,420.0908,4866.71,5685.506,NA,NA,#ab99cc,minor,0.028
np_31215512,3_1_2_1_5_5_1_2,np,2,886,2,0.004298525,2.19115e-4,0.028909501,2020.987051,0.148937767,2022.054795,1.067743792,56.97152598,17.43049761,northern europe,galliformes-domestic,0.98640136,0.98880112,755.5458,145.6732,15522.81,2992.88,NA,NA,#cca399,major,1.014
np_3961523_12,3_9_6_1_5_23_1_2,np,1,887,2,0.002542081,0.00026834199999999997,0.016733394,2011.854258,0.56680611,2020.65847,8.804212436,34.55550722,88.79160307,eastern asia,anseriformes-wild,0.988213962,0.68268359,NA,NA,NA,NA,NA,NA,#DCCA4B,minor,0
np_21119111,2_1_1_1_9_1_1_1,np,2,898,2,0.005834751,4.81784e-4,0.031556726,2021.935671,0.105103731,2022.090411,0.154739689,52.33755613,18.83241034,eastern europe,anseriformes-wild,0.99960004,0.99840016,950.3874,965.7873,29011.29,31293.68,NA,NA,#cc7e66,minor,0.054
np_14_1119111,14_1_1_1_9_1_1_1,np,1,899,2,0.005635976,4.51684e-4,0.038643178,2021.58624,0.12075039,2021.975342,0.389102464,47.73877918,10.97729109,eastern europe,anseriformes-wild,0.932536894,0.990864371,NA,NA,NA,NA,NA,NA,#9bcc33,minor,0
np_26119111,2_6_1_1_9_1_1_1,np,1,899,2,0.005635976,4.51684e-4,0.038643178,2021.58624,0.12075039,2022.063014,0.476773697,47.73877918,10.97729109,eastern europe,anseriformes-wild,0.932536894,0.990864371,NA,NA,NA,NA,NA,NA,#a199cc,minor,0
np_11619111,1_1_6_1_9_1_1_1,np,2,900,2,0.001748834,2.18475e-4,0.005871373,2023.459919,0.035486395,2023.520548,0.060629268,45.71690569,9.884048624,southern europe,galliformes-wild,0.99890011,0.99970003,213.8211,213.8211,740.4561,740.4561,NA,NA,#cc33c2,minor,0
np_11_1319115,11_1_3_1_9_1_1_5,np,6,902,6,0.004649854,0.001043051,0.022199863,2021.44273,0.127943002,2022.164384,0.721653178,50.93889806,18.00579613,eastern europe,anseriformes-wild,0.99690031,0.543345665,304.2515,331.2991,6386.931,12214.33,NA,NA,#cc3333,minor,0.257
np_11219115,1_1_2_1_9_1_1_5,np,1,901,7,0.002327975,2.46153e-4,0.025374942,2019.828885,0.214964239,2022.849315,3.02043038,46.36045828,22.7104841,eastern europe,anseriformes-wild,0.829987453,0.68544542,NA,NA,NA,NA,NA,NA,#cc99a1,minor,0
np_12215512,1_2_2_1_5_5_1_2,np,2,908,2,0.00276659,7.29384e-4,0.014226812,2020.772954,0.158854792,2020.827869,0.054915105,55.54797781,10.901604560000001,northern europe,other-bird,0.99820018,0.99860014,1159.758,1159.758,18602.38,18602.38,NA,NA,#cc99b7,minor,0
np_21419111,2_1_4_1_9_1_1_1,np,1,911,2,0.003628704,2.90692e-4,0.024926536,2022.119457,0.096976399,2022.509589,0.390132237,51.24388659,3.412867243,western europe,anseriformes-wild,0.773422658,0.569043096,NA,NA,NA,NA,NA,NA,#33cca9,minor,0
np_11219111,1_1_2_1_9_1_1_1,np,1,911,2,0.003628704,2.90692e-4,0.024926536,2022.119457,0.096976399,2022.712329,0.592871963,51.24388659,3.412867243,western europe,anseriformes-wild,0.773422658,0.569043096,NA,NA,NA,NA,NA,NA,#cc3382,minor,0
np_11319111,1_1_3_1_9_1_1_1,np,2,912,2,0.005988131,5.88352e-4,0.033887503,2022.000208,0.102092323,2022.106849,0.106640897,50.03894897,14.01698538,eastern europe,anseriformes-wild,0.99830017,0.525047495,365.0416,365.0416,3535.278,3535.278,NA,NA,#af66cc,minor,0
np_211110_111,2_1_1_1_10_1_1_1,np,12,915,25,0.002103712,4.09455e-4,0.013073773,2017.119373,0.32340954,2022.136986,5.017613525,53.19621489,5.126044669,northern europe,anseriformes-wild,0.519548045,0.385561444,2728.892,1571.795,209441.5,151364.2,NA,NA,#cc9e99,minor,0.178
np_116110_27_12,1_1_6_1_10_27_1_2,np,1,918,12,0.002509248,1.42321e-4,0.02607095,2020.324652,0.178885674,2021.049315,0.724663187,54.19500387,2.829939667,western europe,charadriiformes-wild,0.834242094,0.988004362,NA,NA,NA,NA,NA,NA,#cca966,minor,0
np_112110_811,1_1_2_1_10_8_1_1,np,10,929,10,0.004019443,2.88599e-4,0.029113234,2020.466551,0.172446711,2021.142466,0.675914599,53.6295384,4.093666152,western europe,charadriiformes-wild,0.960598656,0.982691916,1539.751,1171.21,101393.2,104984.5,NA,NA,#c4cc99,minor,0.191
np_112110_115,1_1_2_1_10_1_1_5,np,1,938,2,0.002226557,4.99062e-4,0.013337099,2021.186786,0.142707623,2021.89589,0.709104358,52.91741041,1.912389717,western europe,anseriformes-wild,0.535346465,0.520147985,NA,NA,NA,NA,NA,NA,#7633cc,minor,0
np_112111_111,1_1_2_1_11_1_1_1,np,1,943,3,0.002023348,1.89534e-4,0.01498751,2021.783394,0.113398039,2022.747945,0.964551674,51.82515373,11.0011607,western europe,anseriformes-wild,0.779522048,0.436556344,NA,NA,NA,NA,NA,NA,#c199cc,minor,0
np_10_62111_111,10_6_2_1_11_1_1_1,np,2,944,2,0.007560532,0.002304609,0.018664432,2023.996774,0.010411209,2024.191257,0.194482934,51.75265265,8.938005617,western europe,charadriiformes-wild,0.99720028,0.99830017,1226.897,1252.004,60535.55,67317.95,NA,NA,#6633cc,minor,0.084
np_312111_112,3_1_2_1_11_1_1_2,np,1,942,4,0.001316667,1.50989e-4,0.018988419,2019.548135,0.23166407,2020.833333,1.285198018,50.88948334,25.79879118,western europe,charadriiformes-wild,0.529710836,0.701408749,NA,NA,NA,NA,NA,NA,#CAC96B,minor,0
np_14_6111115,14_6_1_1_1_1_1_5,np,17,956,17,0.006653097,0.001526423,0.026350598,2021.493546,0.125218803,2023.991781,2.498235003,44.24193927,17.84248021,eastern europe,galliformes-domestic,0.861813819,0.926507349,1927.227,1460.318,202359.2,213473.4,NA,NA,#99ccb2,major,2.17
np_32211512,3_2_2_1_1_5_1_2,np,4,973,5,0.004248354,0.001226724,0.02700014,2020.836046,0.1561246,2021.509589,0.673542798,55.70838791,15.64817857,northern europe,anseriformes-wild,0.98970103,0.532546745,398.5209,288.9391,5705.926,8409.905,NA,NA,#ccc399,minor,0.376
np_32211212,3_2_2_1_1_2_1_2,np,1,975,2,0.002736553,2.06562e-4,0.023172246,2021.127731,0.141879473,2021.260274,0.132542779,56.00799903,14.18448578,northern europe,other-bird,0.998693664,0.440888308,NA,NA,NA,NA,NA,NA,#CEC964,minor,0
np_10_1211111,10_1_2_1_1_1_1_1,np,12,950,435,0.002142859,1.56456e-4,0.022103372,2015.833738,0.387025498,2024.172131,8.338393548,45.54516368,31.69031503,eastern europe,anseriformes-wild,0.598412035,0.679481822,3137.666,3010.133,340643.7,383393,NA,NA,#6671cc,minor,0.276
np_2118_11111,2_1_18_1_1_1_1_1,np,2,950,435,0.002142859,1.56456e-4,0.022103372,2015.833738,0.387025498,2023.958904,8.12516651,45.54516368,31.69031503,eastern europe,anseriformes-wild,0.598412035,0.679481822,NA,NA,NA,NA,NA,NA,#cc667e,major,1.099
np_18_9211111,18_9_2_1_1_1_1_1,np,5,991,5,0.004146828,2.026e-4,0.045736288,2023.597092,0.028382358,2023.805479,0.208387651,56.03886056,-2.99795352,northern europe,galliformes-domestic,1,0.88333841,657.8528,648.4752,8318.987,10871.32,NA,NA,#cc66a9,minor,0.12
np_18_1211111,18_1_2_1_1_1_1_1,np,7,995,7,0.002927998,2.14935e-4,0.033078379,2023.486004,0.033366673,2023.734247,0.24824307,53.89546102,-0.303912147,northern europe,galliformes-wild,1,0.993708494,650.3097,724.8265,8278.222,14662.85,NA,NA,#cc7466,minor,0.055
np_1112_11215,1_1_12_1_1_2_1_5,np,1,1011,2,0.00725213,0.001036224,0.033549,2020.59492,0.168180447,2021.164384,0.56946373,48.9256528,10.35973989,western europe,galliformes-domestic,0.739326067,0.653434657,NA,NA,NA,NA,NA,NA,#338ecc,minor,0
np_162111110,1_6_2_1_1_1_1_10,np,8,1014,8,0.0020433,4.87901e-4,0.006000396,2023.694498,0.025771457,2024.122951,0.428452481,53.88922679,8.210863846,western europe,anseriformes-wild,0.814318568,0.902709729,1247.241,1199.082,47179.95,56439.48,NA,NA,#ffe4b5,minor,0.181
np_32311212,3_2_3_1_1_2_1_2,np,6,1021,6,0.011199395,0.001284318,0.052452665,2020.98748,0.148156145,2021.630137,0.642657233,54.56783563,13.02975472,western europe,galliformes-domestic,0.921907809,0.612038796,1003.706,917.1014,45408.95,54625.34,NA,NA,#b9cc66,minor,0.477
np_10_621115_11,10_6_2_1_1_15_1_1,np,1,1044,7,0.002444557,2.10914e-4,0.028668611,2019.263271,0.2344595,2022.893151,3.62988018,49.29514354,14.59738492,western europe,anseriformes-wild,0.764552239,0.931716418,NA,NA,NA,NA,NA,NA,#9b99cc,minor,0
np_1121111_17,1_1_2_1_1_11_1_7,np,4,1046,5,0.002853777,1.82761e-4,0.020203059,2020.906478,0.151895305,2021.172603,0.266124354,52.26515092,10.29939924,western europe,charadriiformes-wild,0.95080492,0.837816218,4970.836,4159.488,425958.5,507243.9,NA,NA,#afcc99,minor,0.088
np_1111_1111_17,1_1_11_1_1_11_1_7,np,2,1045,6,0.006317613,0.001272601,0.039981137,2020.819254,0.156584558,2021.186301,0.367047358,53.01838118,8.668405915,western europe,charadriiformes-wild,0.998697917,0.8359375,1661.989,1712.928,100157.3,110181.9,NA,NA,#bb99cc,minor,0.057
np_11311111,1_1_3_1_1_1_1_1,np,1,1052,2,0.005850073,4.73868e-4,0.039013268,2022.435287,0.082440881,2022.643836,0.20854846,45.72685674,6.595788604,western europe,anseriformes-wild,0.949105089,0.95030497,NA,NA,NA,NA,NA,NA,#cca899,minor,0
np_11211117,1_1_2_1_1_1_1_7,np,20,1067,24,0.011600776,0.001190733,0.050231128,2022.982392,0.056510407,2024.199454,1.217061593,49.05110561,17.60065383,eastern europe,anseriformes-wild,0.99980002,0.99470053,2016.269,2229.292,136264.7,237417.1,NA,NA,#cc999c,major,1.092
np_10_6211111,10_6_2_1_1_1_1_1,np,30,1054,311,0.00248851,1.74148e-4,0.025266367,2017.91889,0.288709594,2024.153005,6.234115639,51.15168095,45.33443256,central asia,anseriformes-wild,0.589692169,0.67622581,2954.946,2019.843,276756.4,192369.4,NA,NA,#8633cc,major,0.937
np_1118_11111,1_1_18_1_1_1_1_1,np,1,1168,28,0.005083562,0.004603747,0.005563377,2021.666136,0.116373006,2022.2,0.533864318,51.90679797,5.02160771,western europe,charadriiformes-wild,0.951376147,0.956880734,NA,NA,NA,NA,NA,NA,#99a5cc,minor,0
np_14_1311111,14_1_3_1_1_1_1_1,np,12,1182,12,0.007098508,5.74183e-4,0.045736789,2022.411509,0.082589525,2023.175342,0.763832997,51.98941599,4.692369193,western europe,anseriformes-wild,0.99070093,0.99050095,1522.203,1505.287,125353.3,155642.2,NA,NA,#b699cc,minor,0.345
np_13_1211111,13_1_2_1_1_1_1_1,np,4,1225,4,0.001970228,1.59877e-4,0.019017148,2022.67052,0.072419915,2023.052055,0.381534582,53.96115496,0.633761573,northern europe,galliformes-domestic,0.949710837,0.659542369,1444.491,1579.531,112295.1,251995.4,NA,NA,#9fcc99,minor,0.205
np_112111117,1_1_2_1_1_1_1_17,np,1,1239,4,0.003129665,8.18572e-4,0.013532075,2021.697412,0.115567622,2021.953425,0.256013073,49.54773469,4.933007113,western europe,anseriformes-wild,1,1,NA,NA,NA,NA,NA,NA,#cc66be,minor,0
np_14_1111111,14_1_1_1_1_1_1_1,np,8,1256,13,0.004457547,2.24773e-4,0.044758336,2021.498944,0.124406542,2022.084932,0.585987498,57.60558872,15.1620154,northern europe,other-bird,0.917631253,0.395721372,5955.112,5572.483,878930.8,1117825,NA,NA,#6691cc,minor,0.337
np_25_1111111,25_1_1_1_1_1_1_1,np,1,1251,22,0.002599233,1.74883e-4,0.022452808,2020.923967,0.150107302,2021.852055,0.928087785,52.27251519,6.852476872,western europe,anseriformes-wild,0.998766954,1,NA,NA,NA,NA,NA,NA,#cc99b1,minor,0
np_24_1111111,24_1_1_1_1_1_1_1,np,1,1323,2,0.004628749,3.17496e-4,0.038961665,2021.565779,0.121748645,2021.843836,0.278056248,56.469419,21.43033458,northern europe,anseriformes-wild,0.870530992,0.881320076,NA,NA,NA,NA,NA,NA,#cc33b2,minor,0
np_21111151,2_1_1_1_1_1_5_1,np,1,1339,3,0.003342312,2.2701e-4,0.030775671,2021.664611,0.116958092,2021.879452,0.214841499,45.07437553,20.2059779,southern europe,anseriformes-wild,0.999250487,0.989806626,NA,NA,NA,NA,NA,NA,#a4cc66,minor,0
np_21111411,2_1_1_1_1_4_1_1,np,8,1342,8,0.004025499,2.83474e-4,0.048077839,2020.722727,0.160434193,2021.265753,0.543026487,47.78580905,16.74701098,eastern europe,anseriformes-wild,0.98910109,0.98110189,478.0019,889.2429,36135.14,50114.58,NA,NA,#cc99bc,minor,0.228
np_2111116_12,2_1_1_1_1_16_1_2,np,3,1349,3,0.003545835,4.73388e-4,0.019220064,2020.610483,0.166371503,2020.718579,0.10809664,55.13361731,78.00794481,central asia,galliformes-domestic,0.99980002,0.99550045,969.09,1035.137,16783.72,22406.76,NA,NA,#cc99a7,minor,0
np_26111111,2_6_1_1_1_1_1_1,np,2,1359,2,0.005639716,3.608e-4,0.035831696,2021.34483,0.13186441,2021.380822,0.03599179,32.23659077,88.63929874,eastern asia,anseriformes-wild,1,1,2167.471,2167.471,36069.97,36069.97,NA,NA,#ccc899,minor,0
np_14_222317_12,14_2_2_2_3_17_1_2,np,2,1389,2,0.00130195,1.71381e-4,0.008229539,2018.885806,0.248253398,2019.232877,0.347070338,55.75058545,10.0233179,northern europe,other-bird,0.97010299,0.98180182,120.6582,94.1156,679.9176,530.3482,NA,NA,#66cca6,minor,0.225
np_32323312,3_2_3_2_3_3_1_2,np,1,1393,128,0.002362387,3.64614e-4,0.009265814,2017.344035,0.314230956,2020.770492,3.426456507,48.81775757,18.14352978,western europe,anseriformes-wild,0.583073048,0.899345088,NA,NA,NA,NA,NA,NA,#DACA50,minor,0
np_32113212,3_2_1_1_3_2_1_2,np,1,1396,125,0.002952314,3.12221e-4,0.026058686,2019.779411,0.203526041,2020.65847,0.87905885,54.24528496,56.01990832,central asia,anseriformes-wild,0.93006993,0.895104895,NA,NA,NA,NA,NA,NA,#CDC966,minor,0
np_32213212,3_2_2_1_3_2_1_2,np,6,1397,124,0.002697216,6.75869e-4,0.010354582,2019.790913,0.20288701,2021.164384,1.373470382,54.0556752,41.18151425,central asia,anseriformes-wild,0.75,1,3245.034,3245.034,96921.76,96921.76,NA,NA,#66b1cc,major,0.538
np_3231322_12,3_2_3_1_3_22_1_2,np,1,1430,2,0.002968191,2.8541e-4,0.026203676,2020.790408,0.157218258,2020.863388,0.072979949,53.92353137,6.171068676,western europe,anseriformes-wild,0.926946108,1,NA,NA,NA,NA,NA,NA,#D3CA5C,minor,0
np_3112_13212,3_1_12_1_3_2_1_2,np,1,1446,8,0.002811544,3.29849e-4,0.024422633,2020.876884,0.153433599,2021.057534,0.180650046,52.25940037,14.38567414,western europe,galliformes-domestic,1,0.821601942,NA,NA,NA,NA,NA,NA,#C8C96D,minor,0
np_32213512,3_2_2_1_3_5_1_2,np,9,1477,11,0.004076125,3.30972e-4,0.043232347,2020.644792,0.164057407,2021.241096,0.596303846,53.64781096,13.91445615,western europe,anseriformes-wild,0.972074867,0.927034331,3371.26,2444.42,282160.4,259725.3,NA,NA,#cc6669,minor,0.416
np_31213212,3_1_2_1_3_2_1_2,np,8,1512,8,0.006066219,6.48695e-4,0.042486042,2020.857058,0.154156923,2021.383562,0.526503562,56.80043747,20.42939198,northern europe,anseriformes-wild,0.98540146,0.97750225,2005.027,1609.492,86525.01,109501.2,NA,NA,#cc9366,minor,0.258
np_32313512,3_2_3_1_3_5_1_2,np,2,1519,2,0.003359812,1.88333e-4,0.025282011,2020.704046,0.161729564,2020.751366,0.047319677,55.90808971,71.73255352,eastern europe,anseriformes-wild,0.99840016,0.630736926,2286.569,2286.569,58977.36,58977.36,NA,NA,#66cc87,minor,0
np_1215_2113_12,1_2_15_2_1_13_1_2,np,3,1523,5,0.002945936,2.74017e-4,0.024572805,2017.55928,0.304303043,2020.420765,2.861485004,43.82396692,22.76403746,eastern europe,galliformes-domestic,0.99430057,0.946205379,NA,NA,NA,NA,NA,NA,#66cc7c,major,1.188
np_10_121115_11,10_1_2_1_1_15_1_1,np,3,1528,3,0.00132002,3.97779e-4,0.002921222,2021.760725,0.114001496,2022.158904,0.398179406,50.01827909,13.30916043,western europe,anseriformes-wild,0.487051295,0.580141986,1097.128,1189.078,65646.57,113880.3,NA,NA,#6667cc,minor,0.082
ns_112110_115,1_1_2_1_10_1_1_5,ns,1,749,2,0.002338185,7.79e-5,0.069200414,2014.033338,0.243546515,2021.89589,7.86255208,57.39926191,37.37909483,northern europe,anseriformes-wild,0.581499488,0.499232344,NA,NA,NA,NA,NA,NA,#7633cc,minor,0
