"continent","start_point","random","end_point","diversity"
"North America",2023.1,51,2024.1,6.45794735712421
"Asia",2023.2,51,2024.2,3.16630285723423
"Africa",2023.2,51,2024.2,1.5691925832142
"Europe",2023.2,51,2024.2,5.36134912577086
"North America",2023.2,51,2024.2,5.39635613503979
"Asia",2023.3,51,2024.3,3.16630285723423
"Africa",2023.3,51,2024.3,1
"Europe",2023.3,51,2024.3,6.14257354098629
"North America",2023.3,51,2024.3,3.83008279127253
"Asia",2023.4,51,2024.4,3.16630285723423
"Africa",2023.4,51,2024.4,1
"Europe",2023.4,51,2024.4,6.70830276407812
"North America",2023.4,51,2024.4,3.83008279127253
"Asia",2023.5,51,2024.5,2.68290308480133
"Africa",2023.5,51,2024.5,1
"Europe",2023.5,51,2024.5,7.56669097836282
"North America",2023.5,51,2024.5,3.83008279127253
"Asia",2020,52,2021,3.39518430677754
"Africa",2020,52,2021,1.75476535060332
"Europe",2020,52,2021,2.93164021787418
"North America",2020,52,2021,NA
"Asia",2020.1,52,2021.1,3.64677644269774
"Africa",2020.1,52,2021.1,2.36308337479987
"Europe",2020.1,52,2021.1,3.1913922904665
"North America",2020.1,52,2021.1,NA
"Asia",2020.2,52,2021.2,3.79668424499504
"Africa",2020.2,52,2021.2,2.3084243035018
"Europe",2020.2,52,2021.2,3.12227123618426
"North America",2020.2,52,2021.2,NA
"Asia",2020.3,52,2021.3,3.79668424499504
"Africa",2020.3,52,2021.3,1.90311411625558
"Europe",2020.3,52,2021.3,2.87527776885502
"North America",2020.3,52,2021.3,NA
"Asia",2020.4,52,2021.4,3.74375645494379
"Africa",2020.4,52,2021.4,1.64117316870686
"Europe",2020.4,52,2021.4,2.69007713516751
"North America",2020.4,52,2021.4,NA
"Asia",2020.5,52,2021.5,3.69117239763432
"Africa",2020.5,52,2021.5,1.60552633067449
"Europe",2020.5,52,2021.5,2.49172890959551
"North America",2020.5,52,2021.5,NA
"Asia",2020.6,52,2021.6,3.69117239763432
"Africa",2020.6,52,2021.6,2.09653359423059
"Europe",2020.6,52,2021.6,2.54530794863919
"North America",2020.6,52,2021.6,NA
"Asia",2020.7,52,2021.7,3.69117239763432
"Africa",2020.7,52,2021.7,2.10796368364371
"Europe",2020.7,52,2021.7,2.73803481508113
"North America",2020.7,52,2021.7,NA
"Asia",2020.8,52,2021.8,4.19419307659453
"Africa",2020.8,52,2021.8,2.02968059320947
"Europe",2020.8,52,2021.8,3.1724594701629
"North America",2020.8,52,2021.8,NA
"Asia",2020.9,52,2021.9,6.36654173603852
"Africa",2020.9,52,2021.9,2.03156961323313
"Europe",2020.9,52,2021.9,5.03137480469153
"North America",2020.9,52,2021.9,NA
"Asia",2021,52,2022,5.70244840146216
"Africa",2021,52,2022,2.27793768261882
"Europe",2021,52,2022,5.00587781559658
"North America",2021,52,2022,NA
"Asia",2021.1,52,2022.1,6.95359383985487
"Africa",2021.1,52,2022.1,2.00998075167169
"Europe",2021.1,52,2022.1,4.85043504741337
"North America",2021.1,52,2022.1,1
"Asia",2021.2,52,2022.2,6.92782883723911
"Africa",2021.2,52,2022.2,1.73906743731416
"Europe",2021.2,52,2022.2,4.22683129246671
"North America",2021.2,52,2022.2,3.11123005967683
"Asia",2021.3,52,2022.3,6.9084601399328
"Africa",2021.3,52,2022.3,1.9836806292124
"Europe",2021.3,52,2022.3,4.13030861376913
"North America",2021.3,52,2022.3,4.95051244501102
"Asia",2021.4,52,2022.4,6.99000579827524
"Africa",2021.4,52,2022.4,2.11640964240324
"Europe",2021.4,52,2022.4,4.09347669143332
"North America",2021.4,52,2022.4,5.48274878751221
"Asia",2021.5,52,2022.5,6.69919602841616
"Africa",2021.5,52,2022.5,2.23829221563439
"Europe",2021.5,52,2022.5,4.3965053120611
"North America",2021.5,52,2022.5,5.43156081757135
"Asia",2021.6,52,2022.6,6.94826155525884
"Africa",2021.6,52,2022.6,1.95244659869209
"Europe",2021.6,52,2022.6,4.25758430788711
"North America",2021.6,52,2022.6,5.47170316298573
"Asia",2021.7,52,2022.7,6.94826155525883
"Africa",2021.7,52,2022.7,1.89155055710898
"Europe",2021.7,52,2022.7,4.15565593027296
"North America",2021.7,52,2022.7,5.6583030396087
"Asia",2021.8,52,2022.8,5.96602434576132
"Africa",2021.8,52,2022.8,1.96965984577962
"Europe",2021.8,52,2022.8,4.0294204092705
"North America",2021.8,52,2022.8,5.89452724914415
"Asia",2021.9,52,2022.9,9.3424263556523
"Africa",2021.9,52,2022.9,1.97482790487548
"Europe",2021.9,52,2022.9,4.19402769417529
"North America",2021.9,52,2022.9,6.38334169075474
"Asia",2022,52,2023,8.76695861081831
"Africa",2022,52,2023,2.18891708815217
"Europe",2022,52,2023,3.10931417484326
"North America",2022,52,2023,6.63650581558947
"Asia",2022.1,52,2023.1,8.76695861081831
"Africa",2022.1,52,2023.1,3.28332625179094
"Europe",2022.1,52,2023.1,2.44683112281629
"North America",2022.1,52,2023.1,6.83612943493128
"Asia",2022.2,52,2023.2,8.9178492269801
"Africa",2022.2,52,2023.2,3.50430491691107
"Europe",2022.2,52,2023.2,2.33226834567751
"North America",2022.2,52,2023.2,7.14619056743756
"Asia",2022.3,52,2023.3,8.08897734815612
"Africa",2022.3,52,2023.3,4.06184521129471
"Europe",2022.3,52,2023.3,2.4526687402988
"North America",2022.3,52,2023.3,8.29109504462475
"Asia",2022.4,52,2023.4,8.08897734815613
"Africa",2022.4,52,2023.4,4.08952288548172
"Europe",2022.4,52,2023.4,2.59265314479745
"North America",2022.4,52,2023.4,7.04772546684843
"Asia",2022.5,52,2023.5,7.88157847843528
"Africa",2022.5,52,2023.5,4.13240297377621
"Europe",2022.5,52,2023.5,2.5150562621644
"North America",2022.5,52,2023.5,7.14458718112892
"Asia",2022.6,52,2023.6,6.59996912416345
"Africa",2022.6,52,2023.6,4.14685376556637
"Europe",2022.6,52,2023.6,2.63014815998594
"North America",2022.6,52,2023.6,7.05788099689643
"Asia",2022.7,52,2023.7,6.35484117107689
"Africa",2022.7,52,2023.7,4.14685376556637
"Europe",2022.7,52,2023.7,2.73723317567217
"North America",2022.7,52,2023.7,6.58000985390892
"Asia",2022.8,52,2023.8,6.11894670796652
"Africa",2022.8,52,2023.8,3.60382549589819
"Europe",2022.8,52,2023.8,2.71222285480753
"North America",2022.8,52,2023.8,8.69674666407433
"Asia",2022.9,52,2023.9,4.31020538472113
"Africa",2022.9,52,2023.9,2.80221170254463
"Europe",2022.9,52,2023.9,2.68596741387015
"North America",2022.9,52,2023.9,6.53270671589111
"Asia",2023,52,2024,3.9471899191966
"Africa",2023,52,2024,2.77897749033688
"Europe",2023,52,2024,3.22697437645413
"North America",2023,52,2024,5.48136876675339
"Asia",2023.1,52,2024.1,4.05576227928804
"Africa",2023.1,52,2024.1,2.79598332180171
"Europe",2023.1,52,2024.1,4.3951464318982
"North America",2023.1,52,2024.1,5.5138810341754
"Asia",2023.2,52,2024.2,2.97100409661001
"Africa",2023.2,52,2024.2,1.5691925832142
"Europe",2023.2,52,2024.2,4.85096843949419
"North America",2023.2,52,2024.2,5.18311402622605
"Asia",2023.3,52,2024.3,2.72568088924821
"Africa",2023.3,52,2024.3,1
"Europe",2023.3,52,2024.3,4.98168438130321
"North America",2023.3,52,2024.3,4.46155352926496
"Asia",2023.4,52,2024.4,2.72568088924821
"Africa",2023.4,52,2024.4,1
"Europe",2023.4,52,2024.4,5.57814783443891
"North America",2023.4,52,2024.4,4.13738951376045
"Asia",2023.5,52,2024.5,2.72568088924821
"Africa",2023.5,52,2024.5,1
"Europe",2023.5,52,2024.5,6.02791836586809
"North America",2023.5,52,2024.5,4.13738951376045
"Asia",2020,53,2021,4.12927804193475
"Africa",2020,53,2021,1.75476535060332
"Europe",2020,53,2021,1.61406094669861
"North America",2020,53,2021,NA
"Asia",2020.1,53,2021.1,4.21250321552938
"Africa",2020.1,53,2021.1,2.36308337479987
"Europe",2020.1,53,2021.1,1.45992783601522
"North America",2020.1,53,2021.1,NA
"Asia",2020.2,53,2021.2,4.51701077965122
"Africa",2020.2,53,2021.2,2.3084243035018
"Europe",2020.2,53,2021.2,1.79783905174872
"North America",2020.2,53,2021.2,NA
"Asia",2020.3,53,2021.3,4.51701077965122
"Africa",2020.3,53,2021.3,1.90311411625558
"Europe",2020.3,53,2021.3,1.65725610160504
"North America",2020.3,53,2021.3,NA
"Asia",2020.4,53,2021.4,4.51701077965122
"Africa",2020.4,53,2021.4,1.64117316870686
"Europe",2020.4,53,2021.4,1.69798253058022
"North America",2020.4,53,2021.4,NA
"Asia",2020.5,53,2021.5,4.47508451175318
"Africa",2020.5,53,2021.5,1.60552633067449
"Europe",2020.5,53,2021.5,1.67801103741059
"North America",2020.5,53,2021.5,NA
"Asia",2020.6,53,2021.6,4.47508451175318
"Africa",2020.6,53,2021.6,2.09653359423059
"Europe",2020.6,53,2021.6,1.73891185954407
"North America",2020.6,53,2021.6,NA
"Asia",2020.7,53,2021.7,4.51701077965122
"Africa",2020.7,53,2021.7,2.10796368364371
"Europe",2020.7,53,2021.7,1.67984317118779
"North America",2020.7,53,2021.7,NA
"Asia",2020.8,53,2021.8,5.77713273609045
"Africa",2020.8,53,2021.8,2.02968059320947
"Europe",2020.8,53,2021.8,1.69032217974052
"North America",2020.8,53,2021.8,NA
"Asia",2020.9,53,2021.9,6.98756928867767
"Africa",2020.9,53,2021.9,2.03156961323313
"Europe",2020.9,53,2021.9,3.4545363147729
"North America",2020.9,53,2021.9,NA
"Asia",2021,53,2022,6.71087444303617
"Africa",2021,53,2022,2.27793768261882
"Europe",2021,53,2022,3.44585167713851
"North America",2021,53,2022,NA
"Asia",2021.1,53,2022.1,9.39534532109251
"Africa",2021.1,53,2022.1,2.00998075167169
"Europe",2021.1,53,2022.1,3.71477730283248
"North America",2021.1,53,2022.1,1.35613141338627
"Asia",2021.2,53,2022.2,7.69167961003765
"Africa",2021.2,53,2022.2,1.73906743731415
"Europe",2021.2,53,2022.2,3.40734333939991
"North America",2021.2,53,2022.2,2.64794375540477
"Asia",2021.3,53,2022.3,7.80393321182874
"Africa",2021.3,53,2022.3,1.9836806292124
"Europe",2021.3,53,2022.3,3.26721635767867
"North America",2021.3,53,2022.3,6.08630274522064
"Asia",2021.4,53,2022.4,7.80393321182873
"Africa",2021.4,53,2022.4,2.11640964240324
"Europe",2021.4,53,2022.4,3.13516931002923
"North America",2021.4,53,2022.4,6.2900949616228
"Asia",2021.5,53,2022.5,7.55784029229365
"Africa",2021.5,53,2022.5,2.23829221563439
"Europe",2021.5,53,2022.5,3.12660553450489
"North America",2021.5,53,2022.5,6.31574813364788
"Asia",2021.6,53,2022.6,8.4564710478141
"Africa",2021.6,53,2022.6,1.95244659869209
"Europe",2021.6,53,2022.6,3.16029602100071
"North America",2021.6,53,2022.6,6.29045215191652
"Asia",2021.7,53,2022.7,8.4564710478141
"Africa",2021.7,53,2022.7,1.89155055710898
"Europe",2021.7,53,2022.7,3.121225487314
"North America",2021.7,53,2022.7,6.37757182684436
"Asia",2021.8,53,2022.8,7.74694107914851
"Africa",2021.8,53,2022.8,1.96965984577962
"Europe",2021.8,53,2022.8,3.22382893096388
"North America",2021.8,53,2022.8,6.66600282762972
"Asia",2021.9,53,2022.9,7.67002030840372
"Africa",2021.9,53,2022.9,1.97482790487548
"Europe",2021.9,53,2022.9,2.88148718630339
"North America",2021.9,53,2022.9,6.98062584591055
"Asia",2022,53,2023,7.18434835420694
"Africa",2022,53,2023,2.18891708815217
"Europe",2022,53,2023,2.68904222649991
"North America",2022,53,2023,6.95818317746714
"Asia",2022.1,53,2023.1,6.64783277788123
"Africa",2022.1,53,2023.1,3.28332625179094
"Europe",2022.1,53,2023.1,2.15304871455019
"North America",2022.1,53,2023.1,6.97149492224959
"Asia",2022.2,53,2023.2,6.11198748215555
"Africa",2022.2,53,2023.2,3.50430491691107
"Europe",2022.2,53,2023.2,2.25343946121766
"North America",2022.2,53,2023.2,7.06015002077542
"Asia",2022.3,53,2023.3,5.9813756932669
"Africa",2022.3,53,2023.3,4.06184521129471
"Europe",2022.3,53,2023.3,2.42640453178037
"North America",2022.3,53,2023.3,6.87897448461483
"Asia",2022.4,53,2023.4,5.9813756932669
"Africa",2022.4,53,2023.4,4.08952288548172
"Europe",2022.4,53,2023.4,2.63542900012628
"North America",2022.4,53,2023.4,5.98085711417211
"Asia",2022.5,53,2023.5,5.902840380517
"Africa",2022.5,53,2023.5,4.13240297377621
"Europe",2022.5,53,2023.5,2.77227324761776
"North America",2022.5,53,2023.5,5.54911895418481
"Asia",2022.6,53,2023.6,5.00378777709143
"Africa",2022.6,53,2023.6,4.14685376556637
"Europe",2022.6,53,2023.6,2.81118792342309
"North America",2022.6,53,2023.6,5.13403378499854
"Asia",2022.7,53,2023.7,4.94165941319148
"Africa",2022.7,53,2023.7,4.14685376556637
"Europe",2022.7,53,2023.7,2.72438918235376
"North America",2022.7,53,2023.7,5.09257011441379
"Asia",2022.8,53,2023.8,4.94165941319148
"Africa",2022.8,53,2023.8,3.60382549589819
"Europe",2022.8,53,2023.8,2.8609115610564
"North America",2022.8,53,2023.8,6.70151330763436
"Asia",2022.9,53,2023.9,4.82947035097336
"Africa",2022.9,53,2023.9,2.80221170254464
"Europe",2022.9,53,2023.9,3.15168787956163
"North America",2022.9,53,2023.9,6.79759046090465
"Asia",2023,53,2024,3.48526743566024
"Africa",2023,53,2024,2.77897749033688
"Europe",2023,53,2024,3.16380070334189
"North America",2023,53,2024,6.68929189938779
"Asia",2023.1,53,2024.1,3.59307190075684
"Africa",2023.1,53,2024.1,2.79598332180171
"Europe",2023.1,53,2024.1,3.97767429572886
"North America",2023.1,53,2024.1,5.99204330662505
"Asia",2023.2,53,2024.2,3.59368254834901
"Africa",2023.2,53,2024.2,1.5691925832142
"Europe",2023.2,53,2024.2,4.49841426245732
"North America",2023.2,53,2024.2,5.4745567066698
"Asia",2023.3,53,2024.3,3.06482464491003
"Africa",2023.3,53,2024.3,1
"Europe",2023.3,53,2024.3,4.51743714574181
"North America",2023.3,53,2024.3,5.27456558517589
"Asia",2023.4,53,2024.4,3.06482464491003
"Africa",2023.4,53,2024.4,1
"Europe",2023.4,53,2024.4,5.04876809279736
"North America",2023.4,53,2024.4,4.52839464411417
"Asia",2023.5,53,2024.5,2.97726773057219
"Africa",2023.5,53,2024.5,1
"Europe",2023.5,53,2024.5,5.95484945912652
"North America",2023.5,53,2024.5,4.52839464411417
"Asia",2020,54,2021,4.37038940013087
"Africa",2020,54,2021,1.75476535060332
"Europe",2020,54,2021,2.15294835703464
"North America",2020,54,2021,NA
"Asia",2020.1,54,2021.1,4.38231562970787
"Africa",2020.1,54,2021.1,2.36308337479987
"Europe",2020.1,54,2021.1,2.25272800639687
"North America",2020.1,54,2021.1,NA
"Asia",2020.2,54,2021.2,4.4875067400537
"Africa",2020.2,54,2021.2,2.3084243035018
"Europe",2020.2,54,2021.2,2.22771673080678
"North America",2020.2,54,2021.2,NA
"Asia",2020.3,54,2021.3,4.4875067400537
"Africa",2020.3,54,2021.3,1.90311411625558
"Europe",2020.3,54,2021.3,2.04562034072106
"North America",2020.3,54,2021.3,NA
"Asia",2020.4,54,2021.4,4.61123961576667
"Africa",2020.4,54,2021.4,1.64117316870686
"Europe",2020.4,54,2021.4,2.08070184507312
"North America",2020.4,54,2021.4,NA
"Asia",2020.5,54,2021.5,4.61123961576667
"Africa",2020.5,54,2021.5,1.60552633067449
"Europe",2020.5,54,2021.5,1.93454692220186
"North America",2020.5,54,2021.5,NA
"Asia",2020.6,54,2021.6,4.61123961576667
"Africa",2020.6,54,2021.6,2.0965335942306
"Europe",2020.6,54,2021.6,1.95087434105393
"North America",2020.6,54,2021.6,NA
"Asia",2020.7,54,2021.7,4.61123961576667
"Africa",2020.7,54,2021.7,2.10796368364371
"Europe",2020.7,54,2021.7,1.96780627144693
"North America",2020.7,54,2021.7,NA
"Asia",2020.8,54,2021.8,5.20458122441818
"Africa",2020.8,54,2021.8,2.02968059320947
"Europe",2020.8,54,2021.8,2.63976424498138
"North America",2020.8,54,2021.8,NA
"Asia",2020.9,54,2021.9,6.41564142617819
"Africa",2020.9,54,2021.9,2.03156961323313
"Europe",2020.9,54,2021.9,3.35565014056125
"North America",2020.9,54,2021.9,NA
"Asia",2021,54,2022,6.22595600372483
"Africa",2021,54,2022,2.27793768261882
"Europe",2021,54,2022,3.50363475618237
"North America",2021,54,2022,NA
"Asia",2021.1,54,2022.1,9.5363314923843
"Africa",2021.1,54,2022.1,2.00998075167169
"Europe",2021.1,54,2022.1,3.87405209550975
"North America",2021.1,54,2022.1,1.98127168926922
"Asia",2021.2,54,2022.2,9.80065852103894
"Africa",2021.2,54,2022.2,1.73906743731416
"Europe",2021.2,54,2022.2,3.30874774636512
"North America",2021.2,54,2022.2,2.41827048805334
"Asia",2021.3,54,2022.3,9.81824848219394
"Africa",2021.3,54,2022.3,1.9836806292124
"Europe",2021.3,54,2022.3,2.88146268589553
"North America",2021.3,54,2022.3,5.19428183200994
"Asia",2021.4,54,2022.4,8.82786564607676
"Africa",2021.4,54,2022.4,2.11640964240324
"Europe",2021.4,54,2022.4,2.8691194711708
"North America",2021.4,54,2022.4,5.67195839411866
"Asia",2021.5,54,2022.5,8.82786564607676
"Africa",2021.5,54,2022.5,2.23829221563439
"Europe",2021.5,54,2022.5,3.0382833854393
"North America",2021.5,54,2022.5,5.69810996019848
"Asia",2021.6,54,2022.6,9.28371106469671
"Africa",2021.6,54,2022.6,1.95244659869209
"Europe",2021.6,54,2022.6,3.13144776254685
"North America",2021.6,54,2022.6,5.6849995562582
"Asia",2021.7,54,2022.7,9.28371106469671
"Africa",2021.7,54,2022.7,1.89155055710898
"Europe",2021.7,54,2022.7,3.40932556108738
"North America",2021.7,54,2022.7,5.80037507150355
"Asia",2021.8,54,2022.8,8.36691888379028
"Africa",2021.8,54,2022.8,1.96965984577962
"Europe",2021.8,54,2022.8,3.298336204833
"North America",2021.8,54,2022.8,6.21793517249285
"Asia",2021.9,54,2022.9,10.3604569980061
"Africa",2021.9,54,2022.9,1.97482790487548
"Europe",2021.9,54,2022.9,3.69810343258585
"North America",2021.9,54,2022.9,6.65369398448594
"Asia",2022,54,2023,7.31938725811771
"Africa",2022,54,2023,2.18891708815217
"Europe",2022,54,2023,3.43023368173577
"North America",2022,54,2023,6.70351967759023
"Asia",2022.1,54,2023.1,6.47836621517091
"Africa",2022.1,54,2023.1,3.28332625179094
"Europe",2022.1,54,2023.1,2.72188878930115
"North America",2022.1,54,2023.1,6.69527467309141
"Asia",2022.2,54,2023.2,5.5266994196399
"Africa",2022.2,54,2023.2,3.50430491691107
"Europe",2022.2,54,2023.2,3.04971542026967
"North America",2022.2,54,2023.2,7.62891881678887
"Asia",2022.3,54,2023.3,5.32372782326347
"Africa",2022.3,54,2023.3,4.06184521129471
"Europe",2022.3,54,2023.3,2.80298133704512
"North America",2022.3,54,2023.3,7.62586264093444
"Asia",2022.4,54,2023.4,5.32372782326348
"Africa",2022.4,54,2023.4,4.08952288548172
"Europe",2022.4,54,2023.4,2.98469164062013
"North America",2022.4,54,2023.4,7.72009364954705
"Asia",2022.5,54,2023.5,5.29877330268107
"Africa",2022.5,54,2023.5,4.13240297377621
"Europe",2022.5,54,2023.5,3.04095883238281
"North America",2022.5,54,2023.5,7.67059829024368
"Asia",2022.6,54,2023.6,4.56596687456669
"Africa",2022.6,54,2023.6,4.14685376556637
"Europe",2022.6,54,2023.6,3.15542402598768
"North America",2022.6,54,2023.6,7.2321022436506
"Asia",2022.7,54,2023.7,4.56596687456669
"Africa",2022.7,54,2023.7,4.14685376556637
"Europe",2022.7,54,2023.7,2.88948032846473
"North America",2022.7,54,2023.7,6.18501199007788
"Asia",2022.8,54,2023.8,4.20472648008962
"Africa",2022.8,54,2023.8,3.60382549589819
"Europe",2022.8,54,2023.8,2.88243144974935
"North America",2022.8,54,2023.8,7.43746399066318
"Asia",2022.9,54,2023.9,4.33126060378212
"Africa",2022.9,54,2023.9,2.80221170254464
"Europe",2022.9,54,2023.9,3.40085790384158
"North America",2022.9,54,2023.9,6.86187509257636
"Asia",2023,54,2024,5.11732032057026
"Africa",2023,54,2024,2.77897749033687
"Europe",2023,54,2024,3.81286439411499
"North America",2023,54,2024,6.77722651031329
"Asia",2023.1,54,2024.1,4.45565973351251
"Africa",2023.1,54,2024.1,2.79598332180171
"Europe",2023.1,54,2024.1,4.68225145024182
"North America",2023.1,54,2024.1,7.09019889839878
"Asia",2023.2,54,2024.2,4.35275281648062
"Africa",2023.2,54,2024.2,1.5691925832142
"Europe",2023.2,54,2024.2,5.37707849841187
"North America",2023.2,54,2024.2,5.7553185463768
"Asia",2023.3,54,2024.3,3.36358566101486
"Africa",2023.3,54,2024.3,1
"Europe",2023.3,54,2024.3,5.47068679048158
"North America",2023.3,54,2024.3,5.26308862108253
"Asia",2023.4,54,2024.4,3.36358566101486
"Africa",2023.4,54,2024.4,1
"Europe",2023.4,54,2024.4,5.92893170611729
"North America",2023.4,54,2024.4,4.56107216529435
"Asia",2023.5,54,2024.5,2.60049000598966
"Africa",2023.5,54,2024.5,1
"Europe",2023.5,54,2024.5,6.5782340594516
"North America",2023.5,54,2024.5,4.51776440053006
"Asia",2020,55,2021,3.71902068041077
"Africa",2020,55,2021,1.75476535060332
"Europe",2020,55,2021,3.70012659970067
"North America",2020,55,2021,NA
"Asia",2020.1,55,2021.1,3.61911215768662
"Africa",2020.1,55,2021.1,2.36308337479987
"Europe",2020.1,55,2021.1,3.80901392662087
"North America",2020.1,55,2021.1,NA
"Asia",2020.2,55,2021.2,3.69839407497617
"Africa",2020.2,55,2021.2,2.3084243035018
"Europe",2020.2,55,2021.2,3.13977271601944
"North America",2020.2,55,2021.2,NA
"Asia",2020.3,55,2021.3,3.69839407497617
"Africa",2020.3,55,2021.3,1.90311411625558
"Europe",2020.3,55,2021.3,2.90910504007085
"North America",2020.3,55,2021.3,NA
"Asia",2020.4,55,2021.4,3.83209231119349
"Africa",2020.4,55,2021.4,1.64117316870686
"Europe",2020.4,55,2021.4,2.64468700595656
"North America",2020.4,55,2021.4,NA
"Asia",2020.5,55,2021.5,3.80211003068841
"Africa",2020.5,55,2021.5,1.60552633067449
"Europe",2020.5,55,2021.5,2.57549531333785
"North America",2020.5,55,2021.5,NA
"Asia",2020.6,55,2021.6,3.80211003068841
"Africa",2020.6,55,2021.6,2.09653359423059
"Europe",2020.6,55,2021.6,2.64382567846934
"North America",2020.6,55,2021.6,NA
"Asia",2020.7,55,2021.7,3.83209231119349
"Africa",2020.7,55,2021.7,2.10796368364371
"Europe",2020.7,55,2021.7,2.54443756781304
"North America",2020.7,55,2021.7,NA
"Asia",2020.8,55,2021.8,4.94478318675709
"Africa",2020.8,55,2021.8,2.02968059320947
"Europe",2020.8,55,2021.8,2.62150060727974
"North America",2020.8,55,2021.8,NA
"Asia",2020.9,55,2021.9,6.13309779325657
"Africa",2020.9,55,2021.9,2.03156961323313
"Europe",2020.9,55,2021.9,3.42359286022497
"North America",2020.9,55,2021.9,NA
"Asia",2021,55,2022,5.97007925574012
"Africa",2021,55,2022,2.27793768261882
"Europe",2021,55,2022,3.35732152326403
"North America",2021,55,2022,0.999999999999999
"Asia",2021.1,55,2022.1,9.36637570287639
"Africa",2021.1,55,2022.1,2.00998075167169
"Europe",2021.1,55,2022.1,3.225566975433
"North America",2021.1,55,2022.1,2.08677944009772
"Asia",2021.2,55,2022.2,10.1312453313871
"Africa",2021.2,55,2022.2,1.73906743731415
"Europe",2021.2,55,2022.2,3.09355491326756
"North America",2021.2,55,2022.2,3.6197710010537
"Asia",2021.3,55,2022.3,10.1312453313871
"Africa",2021.3,55,2022.3,1.9836806292124
"Europe",2021.3,55,2022.3,2.945569642203
"North America",2021.3,55,2022.3,5.53787285243692
"Asia",2021.4,55,2022.4,9.44074856474312
"Africa",2021.4,55,2022.4,2.11640964240324
"Europe",2021.4,55,2022.4,2.71412749249287
"North America",2021.4,55,2022.4,6.18682422681081
"Asia",2021.5,55,2022.5,9.21418260806938
"Africa",2021.5,55,2022.5,2.23829221563439
"Europe",2021.5,55,2022.5,2.76832834437714
"North America",2021.5,55,2022.5,6.16556358206133
"Asia",2021.6,55,2022.6,9.36110084167425
"Africa",2021.6,55,2022.6,1.95244659869209
"Europe",2021.6,55,2022.6,2.80938989641892
"North America",2021.6,55,2022.6,6.13202235968678
"Asia",2021.7,55,2022.7,9.36110084167425
"Africa",2021.7,55,2022.7,1.89155055710898
"Europe",2021.7,55,2022.7,2.87632931703168
"North America",2021.7,55,2022.7,6.27034303260036
"Asia",2021.8,55,2022.8,7.3290626925662
"Africa",2021.8,55,2022.8,1.96965984577962
"Europe",2021.8,55,2022.8,2.85460298659218
"North America",2021.8,55,2022.8,6.71647262428019
"Asia",2021.9,55,2022.9,10.1851431036434
"Africa",2021.9,55,2022.9,1.97482790487548
"Europe",2021.9,55,2022.9,2.97612779359516
"North America",2021.9,55,2022.9,7.08778951394358
"Asia",2022,55,2023,9.28258914170686
"Africa",2022,55,2023,2.18891708815217
"Europe",2022,55,2023,2.51272102036768
"North America",2022,55,2023,7.21435366857961
"Asia",2022.1,55,2023.1,7.89795064170548
"Africa",2022.1,55,2023.1,3.28332625179094
"Europe",2022.1,55,2023.1,2.10427484355769
"North America",2022.1,55,2023.1,7.24841341770023
"Asia",2022.2,55,2023.2,7.04920141570511
"Africa",2022.2,55,2023.2,3.50430491691107
"Europe",2022.2,55,2023.2,2.30547499359225
"North America",2022.2,55,2023.2,7.70843097778282
"Asia",2022.3,55,2023.3,7.04920141570511
"Africa",2022.3,55,2023.3,4.06184521129471
"Europe",2022.3,55,2023.3,2.45428937257227
"North America",2022.3,55,2023.3,7.97500769196355
"Asia",2022.4,55,2023.4,7.04920141570511
"Africa",2022.4,55,2023.4,4.08952288548172
"Europe",2022.4,55,2023.4,2.78367155530801
"North America",2022.4,55,2023.4,7.31116319107616
"Asia",2022.5,55,2023.5,6.82625275924655
"Africa",2022.5,55,2023.5,4.13240297377621
"Europe",2022.5,55,2023.5,2.82693283809279
"North America",2022.5,55,2023.5,7.69579032499373
"Asia",2022.6,55,2023.6,6.3094317503623
"Africa",2022.6,55,2023.6,4.14685376556637
"Europe",2022.6,55,2023.6,2.82338767088276
"North America",2022.6,55,2023.6,7.58039498525251
"Asia",2022.7,55,2023.7,5.85898045428473
"Africa",2022.7,55,2023.7,4.14685376556637
"Europe",2022.7,55,2023.7,2.84767510002394
"North America",2022.7,55,2023.7,7.27789396641956
"Asia",2022.8,55,2023.8,5.10077613410082
"Africa",2022.8,55,2023.8,3.60382549589819
"Europe",2022.8,55,2023.8,2.74381486980173
"North America",2022.8,55,2023.8,8.99352690504306
"Asia",2022.9,55,2023.9,3.51456082891492
"Africa",2022.9,55,2023.9,2.80221170254463
"Europe",2022.9,55,2023.9,2.85434392609456
"North America",2022.9,55,2023.9,6.16834726452453
"Asia",2023,55,2024,2.96545641572925
"Africa",2023,55,2024,2.77897749033688
"Europe",2023,55,2024,3.34321022284741
"North America",2023,55,2024,5.44911311205162
"Asia",2023.1,55,2024.1,3.29577246578205
"Africa",2023.1,55,2024.1,2.79598332180171
"Europe",2023.1,55,2024.1,4.75203497909166
"North America",2023.1,55,2024.1,5.24299588982397
"Asia",2023.2,55,2024.2,2.56779016233323
"Africa",2023.2,55,2024.2,1.5691925832142
"Europe",2023.2,55,2024.2,5.07193753634022
"North America",2023.2,55,2024.2,3.95669862876183
"Asia",2023.3,55,2024.3,2.49499214641008
"Africa",2023.3,55,2024.3,1
"Europe",2023.3,55,2024.3,5.43463282518786
"North America",2023.3,55,2024.3,2.81405058735314
"Asia",2023.4,55,2024.4,2.49499214641008
"Africa",2023.4,55,2024.4,1
